propriétaire,registration,icao24,departure_date_only_utc,departure_date_utc,arrival_date_utc,airport_departure,airport_arrival,flight_duration_str,flight_duration_min,kerosene_litres,co2_emission_tonnes,distance_km,iso_country_dep,iso_country_arr,routes,airport_dep_icao,airport_arr_icao,latitude_dep,longitude_dep,latitude_arr,longitude_arr,altitude_dep_m,altitude_arr_m,path_csv
avion de location Valljet,F-HBAN,39840D,2022-08-18,2022-08-18 15:30:28.140000+00:00,2022-08-18 16:34:50.550000+00:00,Cannes-Mandelieu Airport,Ibiza Airport,1h04min,64.37,1642.9,3.8,689.0,FR,ES,Cannes-Mandelieu Airport - Ibiza Airport,LFMD,LEIB,43.542938,6.951791,38.916092,1.47796,74.0,461.0,output\F-HBAN\2022-08-18\leg_5\F-HBAN_baro_2022-08-18_leg_5.csv
avion de location Valljet,F-HBAN,39840D,2022-08-18,2022-08-18 14:06:00.630000+00:00,2022-08-18 14:34:42.840000+00:00,Ajaccio-Napoleon Bonaparte Airport,Cannes-Mandelieu Airport,29min,28.7,732.5,1.7,229.0,FR,FR,Ajaccio-Napoleon Bonaparte Airport - Cannes-Mandelieu Airport,LFKJ,LFMD,41.909912,8.63413,43.554794,6.949619,2787.0,57.0,output\F-HBAN\2022-08-18\leg_4\F-HBAN_baro_2022-08-18_leg_4.csv
avion de location Valljet,F-HBAN,39840D,2022-08-18,2022-08-18 12:17:27.630000+00:00,2022-08-18 13:10:28.320000+00:00,Ibiza Airport,Ajaccio-Napoleon Bonaparte Airport,53min,53.0,1352.7,3.1,703.0,ES,FR,Ibiza Airport - Ajaccio-Napoleon Bonaparte Airport,LEIB,LFKJ,38.884094,1.405713,42.021029,8.603956,414.0,3060.0,output\F-HBAN\2022-08-18\leg_3\F-HBAN_baro_2022-08-18_leg_3.csv
avion de location Valljet,F-HBAN,39840D,2022-08-18,2022-08-18 08:26:17.060000+00:00,2022-08-18 10:55:49.390000+00:00,Amsterdam Airport Schiphol,Ibiza Airport,2h30min,149.53,3816.5,8.8,1527.0,NL,ES,Amsterdam Airport Schiphol - Ibiza Airport,EHAM,LEIB,52.309525,4.7966,38.802979,1.203481,-13.0,788.0,output\F-HBAN\2022-08-18\leg_2\F-HBAN_baro_2022-08-18_leg_2.csv
avion de location Valljet,F-HBAN,39840D,2022-08-18,2022-08-18 06:06:00.440000+00:00,2022-08-18 06:49:36.540000+00:00,Paris-Le Bourget Airport,Amsterdam Airport Schiphol,44min,43.6,1112.8,2.6,406.0,FR,NL,Paris-Le Bourget Airport - Amsterdam Airport Schiphol,LFPB,EHAM,48.964668,2.423136,52.297577,4.777908,176.0,-12.0,output\F-HBAN\2022-08-18\leg_1\F-HBAN_baro_2022-08-18_leg_1.csv
avion de location Valljet,F-HBAN,39840D,2022-08-16,2022-08-16 18:36:08.430000+00:00,2022-08-16 19:27:06.550000+00:00,Amsterdam Airport Schiphol,Paris-Le Bourget Airport,51min,50.97,1300.9,3.0,407.0,NL,FR,Amsterdam Airport Schiphol - Paris-Le Bourget Airport,EHAM,LFPB,52.306374,4.792079,48.965273,2.449879,28.0,110.0,output\F-HBAN\2022-08-16\leg_3\F-HBAN_baro_2022-08-16_leg_3.csv
avion de location Valljet,F-HBAN,39840D,2022-08-16,2022-08-16 11:30:34.400000+00:00,2022-08-16 13:30:03.820000+00:00,Palma De Mallorca Airport,Amsterdam Airport Schiphol,1h59min,119.48,3049.5,7.0,1426.0,ES,NL,Palma De Mallorca Airport - Amsterdam Airport Schiphol,LEPA,EHAM,39.558884,2.735476,52.30751,4.793701,46.0,30.0,output\F-HBAN\2022-08-16\leg_2\F-HBAN_baro_2022-08-16_leg_2.csv
avion de location Valljet,F-HBAN,39840D,2022-08-16,2022-08-16 07:50:15.300000+00:00,2022-08-16 09:29:24.170000+00:00,Paris-Le Bourget Airport,Palma De Mallorca Airport,1h39min,99.13,2530.1,5.8,1046.0,FR,ES,Paris-Le Bourget Airport - Palma De Mallorca Airport,LFPB,LEPA,48.964737,2.423049,39.553947,2.758606,231.0,54.0,output\F-HBAN\2022-08-16\leg_1\F-HBAN_baro_2022-08-16_leg_1.csv
avion de location Valljet,F-HBAN,39840D,2022-08-15,2022-08-15 13:07:18.560000+00:00,2022-08-15 14:16:07.050000+00:00,Cannes-Mandelieu Airport,Paris-Le Bourget Airport,1h09min,68.8,1756.0,4.0,695.0,FR,FR,Cannes-Mandelieu Airport - Paris-Le Bourget Airport,LFMD,LFPB,43.544083,6.951535,48.965273,2.449807,69.0,144.0,output\F-HBAN\2022-08-15\leg_1\F-HBAN_baro_2022-08-15_leg_1_break_2.csv
avion de location Valljet,F-HBAN,39840D,2022-08-15,2022-08-15 11:30:06.520000+00:00,2022-08-15 11:45:48.030000+00:00,Nice-Côte d'Azur Airport,Cannes-Mandelieu Airport,16min,15.68,400.2,0.9,25.0,FR,FR,Nice-Côte d'Azur Airport - Cannes-Mandelieu Airport,LFMN,LFMD,43.660971,7.222268,43.552644,6.95003,226.0,84.0,output\F-HBAN\2022-08-15\leg_1\F-HBAN_baro_2022-08-15_leg_1_break_1.csv
