propriétaire,registration,icao24,departure_date_only_utc,departure_date_utc,arrival_date_utc,airport_departure,airport_arrival,flight_duration_str,flight_duration_min,kerosene_litres,co2_emission_tonnes,distance_km,iso_country_dep,iso_country_arr,routes,airport_dep_icao,airport_arr_icao,latitude_dep,longitude_dep,latitude_arr,longitude_arr,altitude_dep_m,altitude_arr_m,path_csv
avion de location Valljet,F-HBZA,398720,2021-03-21,2021-03-21 16:44:48,2021-03-21 17:24:53,Ancenis Airport,Paris-Le Bourget Airport,40min,40.07,489.8,1.3,309.0,FR,FR,Ancenis Airport - Paris-Le Bourget Airport,LFFI,LFPB,47.44356,-1.08754,48.958961,2.399602,1123.0,76.0,output\F-HBZA\2021-03-21\leg_2\F-HBZA_baro_2021-03-21_leg_2.csv
avion de location Valljet,F-HBZA,398720,2021-03-21,2021-03-21 10:26:09,2021-03-21 10:57:40,Paris-Le Bourget Airport,Angers-Loire Airport,32min,31.52,385.3,1.0,256.0,FR,FR,Paris-Le Bourget Airport - Angers-Loire Airport,LFPB,LFJR,48.953175,2.386233,47.511445,-0.306588,548.0,934.0,output\F-HBZA\2021-03-21\leg_1\F-HBZA_baro_2021-03-21_leg_1.csv
avion de location Valljet,F-HBZA,398720,2021-03-19,2021-03-19 15:38:55,2021-03-19 16:38:38,Lyon-Bron Airport,Paris-Le Bourget Airport,60min,59.7,729.7,1.9,404.0,FR,FR,Lyon-Bron Airport - Paris-Le Bourget Airport,LFLY,LFPB,45.759355,4.930342,48.958449,2.400242,1176.0,76.0,output\F-HBZA\2021-03-19\leg_2\F-HBZA_baro_2021-03-19_leg_2.csv
avion de location Valljet,F-HBZA,398720,2021-03-19,2021-03-19 08:03:41,2021-03-19 08:49:26,Paris-Le Bourget Airport,Lyon-Bron Airport,46min,45.75,559.2,1.4,413.0,FR,FR,Paris-Le Bourget Airport - Lyon-Bron Airport,LFPB,LFLY,48.966832,2.484154,45.621114,4.847367,757.0,1578.0,output\F-HBZA\2021-03-19\leg_1\F-HBZA_baro_2021-03-19_leg_1.csv
avion de location Valljet,F-HBZA,398720,2021-03-11,2021-03-11 18:02:57,2021-03-11 20:39:49,Katowice International Airport,Paris-Le Bourget Airport,2h37min,156.87,1917.5,4.9,1199.0,PL,FR,Katowice International Airport - Paris-Le Bourget Airport,EPKT,LFPB,50.474436,18.984517,48.96797,2.478619,1795.0,248.0,output\F-HBZA\2021-03-11\leg_1\F-HBZA_baro_2021-03-11_leg_1.csv
avion de location Valljet,F-HBZA,398720,2021-03-10,2021-03-10 06:23:17,2021-03-10 08:22:12,Paris-Le Bourget Airport,Katowice International Airport,1h59min,118.9,1453.4,3.7,1178.0,FR,PL,Paris-Le Bourget Airport - Katowice International Airport,LFPB,EPKT,48.956431,2.39823,50.487274,18.593953,698.0,1748.0,output\F-HBZA\2021-03-10\leg_1\F-HBZA_baro_2021-03-10_leg_1.csv
avion de location Valljet,F-HBZA,398720,2021-03-09,2021-03-09 15:45:09,2021-03-09 16:37:21,Geneva Cointrin International Airport,Paris-Le Bourget Airport,52min,52.2,638.1,1.6,408.0,CH,FR,Geneva Cointrin International Airport - Paris-Le Bourget Airport,LSGG,LFPB,46.264661,6.14506,48.976065,2.488954,1285.0,180.0,output\F-HBZA\2021-03-09\leg_2\F-HBZA_baro_2021-03-09_leg_2.csv
avion de location Valljet,F-HBZA,398720,2021-03-09,2021-03-09 07:16:19,2021-03-09 08:01:47,Paris-Le Bourget Airport,Geneva Cointrin International Airport,45min,45.47,555.8,1.4,411.0,FR,CH,Paris-Le Bourget Airport - Geneva Cointrin International Airport,LFPB,LSGG,48.957963,2.397745,46.262171,6.145375,557.0,538.0,output\F-HBZA\2021-03-09\leg_1\F-HBZA_baro_2021-03-09_leg_1.csv
avion de location Valljet,F-HBZA,398720,2021-03-02,2021-03-02 20:03:07,2021-03-02 22:04:15,A/C in cruise,Paris-Le Bourget Airport,2h01min,121.12,1480.5,3.8,1194.0,A/C in cruise,FR,A/C in cruise - Paris-Le Bourget Airport,A/C in cruise,LFPB,38.262127,3.847997,48.958975,2.398607,10541.0,30.0,output\F-HBZA\2021-03-02\leg_2\F-HBZA_baro_2021-03-02_leg_2.csv
avion de location Valljet,F-HBZA,398720,2021-03-02,2021-03-02 16:09:56,2021-03-02 18:15:48,Paris-Le Bourget Airport,A/C in cruise,2h06min,125.87,1538.6,3.9,892.0,FR,A/C in cruise,Paris-Le Bourget Airport - A/C in cruise,LFPB,A/C in cruise,48.96742,2.480465,40.99761,1.132454,454.0,9498.0,output\F-HBZA\2021-03-02\leg_1\F-HBZA_baro_2021-03-02_leg_1.csv
