propriétaire,registration,icao24,departure_date_only_utc,departure_date_utc,arrival_date_utc,airport_departure,airport_arrival,flight_duration_str,flight_duration_min,kerosene_litres,co2_emission_tonnes,distance_km,iso_country_dep,iso_country_arr,routes,airport_dep_icao,airport_arr_icao,latitude_dep,longitude_dep,latitude_arr,longitude_arr,altitude_dep_m,altitude_arr_m,path_csv
avion de location Valljet,F-HFKD,399543,2022-07-01,2022-07-01 11:43:13.082000+00:00,2022-07-01 13:34:06.482000+00:00,Paris-Le Bourget Airport,Dubrovnik Airport,1h51min,110.88,2191.0,5.6,1416.0,FR,HR,Paris-Le Bourget Airport - Dubrovnik Airport,LFPB,LDDU,48.971325,2.448216,42.568497,18.250289,0.0,164.0,output\F-HFKD\2022-07-01\leg_3\F-HFKD_baro_2022-07-01_leg_3.csv
avion de location Valljet,F-HFKD,399543,2022-07-01,2022-07-01 08:34:26.282000+00:00,2022-07-01 09:59:25.182000+00:00,Venice Marco Polo Airport,Paris-Le Bourget Airport,1h25min,84.97,1679.0,4.3,843.0,IT,FR,Venice Marco Polo Airport - Paris-Le Bourget Airport,LIPZ,LFPB,45.506287,12.353407,48.964528,2.435712,56.0,-15.0,output\F-HFKD\2022-07-01\leg_2\F-HFKD_baro_2022-07-01_leg_2.csv
avion de location Valljet,F-HFKD,399543,2022-07-01,2022-07-01 06:18:53.482000+00:00,2022-07-01 07:38:21.082000+00:00,Paris-Le Bourget Airport,Venice Marco Polo Airport,1h19min,79.45,1569.9,4.0,842.0,FR,IT,Paris-Le Bourget Airport - Venice Marco Polo Airport,LFPB,LIPZ,48.971371,2.448361,45.490009,12.332421,8.0,64.0,output\F-HFKD\2022-07-01\leg_1\F-HFKD_baro_2022-07-01_leg_1.csv
avion de location Valljet,F-HFKD,399543,2022-06-30,2022-06-30 09:04:00.868000+00:00,2022-06-30 10:09:45.268000+00:00,Nice-Côte d'Azur Airport,Paris-Le Bourget Airport,1h06min,65.73,1298.8,3.3,695.0,FR,FR,Nice-Côte d'Azur Airport - Paris-Le Bourget Airport,LFMN,LFPB,43.667908,7.232261,48.964508,2.435444,272.0,38.0,output\F-HFKD\2022-06-30\leg_2\F-HFKD_baro_2022-06-30_leg_2.csv
avion de location Valljet,F-HFKD,399543,2022-06-30,2022-06-30 06:53:48.168000+00:00,2022-06-30 08:10:06.168000+00:00,Paris-Le Bourget Airport,Nice-Côte d'Azur Airport,1h16min,76.3,1507.7,3.9,695.0,FR,FR,Paris-Le Bourget Airport - Nice-Côte d'Azur Airport,LFPB,LFMN,48.971046,2.44706,43.657562,7.21195,53.0,8.0,output\F-HFKD\2022-06-30\leg_1\F-HFKD_baro_2022-06-30_leg_1.csv
avion de location Valljet,F-HFKD,399543,2022-06-29,2022-06-29 17:10:29.510000+00:00,2022-06-29 18:20:31.510000+00:00,Cannes-Mandelieu Airport,Paris-Le Bourget Airport,1h10min,70.03,1383.8,3.6,695.0,FR,FR,Cannes-Mandelieu Airport - Paris-Le Bourget Airport,LFMD,LFPB,43.548523,6.950769,48.9646,2.437415,30.0,53.0,output\F-HFKD\2022-06-29\leg_2\F-HFKD_baro_2022-06-29_leg_2.csv
avion de location Valljet,F-HFKD,399543,2022-06-29,2022-06-29 15:12:55.110000+00:00,2022-06-29 16:24:45.310000+00:00,Tunis Carthage International Airport,Cannes-Mandelieu Airport,1h12min,71.83,1419.4,3.6,792.0,TN,FR,Tunis Carthage International Airport - Cannes-Mandelieu Airport,DTTA,LFMD,36.870941,10.23131,43.54747,6.95096,287.0,23.0,output\F-HFKD\2022-06-29\leg_1\F-HFKD_baro_2022-06-29_leg_1.csv
avion de location Valljet,F-HFKD,399543,2022-06-27,2022-06-27 17:58:55.744000+00:00,2022-06-27 19:09:21.544000+00:00,Toulon-Hyères Airport,Tunis Carthage International Airport,1h10min,70.42,1391.5,3.6,769.0,FR,TN,Toulon-Hyères Airport - Tunis Carthage International Airport,LFTH,DTTA,43.062515,6.094538,36.875427,10.150198,833.0,468.0,output\F-HFKD\2022-06-27\leg_4\F-HFKD_baro_2022-06-27_leg_4.csv
avion de location Valljet,F-HFKD,399543,2022-06-27,2022-06-27 15:56:21.144000+00:00,2022-06-27 16:11:45.744000+00:00,Nice-Côte d'Azur Airport,La Môle Airport,15min,15.4,304.3,0.8,93.0,FR,FR,Nice-Côte d'Azur Airport - La Môle Airport,LFMN,LFTZ,43.661623,7.222791,43.129252,6.333814,125.0,1040.0,output\F-HFKD\2022-06-27\leg_3\F-HFKD_baro_2022-06-27_leg_3.csv
avion de location Valljet,F-HFKD,399543,2022-06-27,2022-06-27 09:19:24.844000+00:00,2022-06-27 10:39:04.844000+00:00,Adolfo Suarez Madrid-Barajas Airport,Nice-Côte d'Azur Airport,1h20min,79.67,1574.3,4.0,957.0,ES,FR,Adolfo Suarez Madrid-Barajas Airport - Nice-Côte d'Azur Airport,LEMD,LFMN,40.509659,-3.559265,43.658039,7.212655,582.0,46.0,output\F-HFKD\2022-06-27\leg_2\F-HFKD_baro_2022-06-27_leg_2.csv
