propriétaire,registration,icao24,departure_date_only_utc,departure_date_utc,arrival_date_utc,airport_departure,airport_arrival,flight_duration_str,flight_duration_min,co2_emission_tonnes,distance_km,iso_country_dep,iso_country_arr,routes,airport_dep_icao,airport_arr_icao,latitude_dep,longitude_dep,latitude_arr,longitude_arr,altitude_dep_m,altitude_arr_m,path_csv
avion de Bernard Arnault,F-GVMA,395580,2021-06-29,2021-06-29 07:20:26.894000+00:00,2021-06-29 07:55:34.094000+00:00,Paris-Le Bourget Airport,Brussels Airport,35min,35.12,2.6,261.0,FR,BE,Paris-Le Bourget Airport - Brussels Airport,LFPB,EBBR,48.970766,2.44612,50.909295,4.491577,188.0,39.0,output\F-GVMA\2021-06-29\leg_1\F-GVMA_2021-06-29_leg_1.csv
avion de Bernard Arnault,F-GVMA,395580,2021-06-27,2021-06-27 20:49:12.310000+00:00,2021-06-27 21:43:48.010000+00:00,London Luton Airport,Paris-Le Bourget Airport,55min,54.58,4.1,381.0,GB,FR,London Luton Airport - Paris-Le Bourget Airport,EGGW,LFPB,51.873688,-0.373758,48.96518,2.447638,150.0,78.0,output\F-GVMA\2021-06-27\leg_2\F-GVMA_2021-06-27_leg_2.csv
avion de Bernard Arnault,F-GVMA,395580,2021-06-27,2021-06-27 19:26:38.210000+00:00,2021-06-27 20:07:05.810000+00:00,Paris-Le Bourget Airport,London Luton Airport,40min,40.45,3.0,380.0,FR,GB,Paris-Le Bourget Airport - London Luton Airport,LFPB,EGGW,48.97193,2.450529,51.873484,-0.375214,83.0,166.0,output\F-GVMA\2021-06-27\leg_1\F-GVMA_2021-06-27_leg_1.csv
avion de Bernard Arnault,F-GVMA,395580,2021-06-18,2021-06-18 10:49:11.492000+00:00,2021-06-18 11:44:16.692000+00:00,RAF Northolt,Paris-Le Bourget Airport,55min,55.08,4.1,353.0,GB,FR,RAF Northolt - Paris-Le Bourget Airport,EGWU,LFPB,51.551468,-0.425126,48.964874,2.442275,29.0,77.0,output\F-GVMA\2021-06-18\leg_3\F-GVMA_2021-06-18_leg_3.csv
avion de Bernard Arnault,F-GVMA,395580,2021-06-18,2021-06-18 09:10:30.692000+00:00,2021-06-18 09:55:35.692000+00:00,Paris-Le Bourget Airport,RAF Northolt,45min,45.08,3.4,353.0,FR,GB,Paris-Le Bourget Airport - RAF Northolt,LFPB,EGWU,48.964714,2.438965,51.552134,-0.422211,95.0,30.0,output\F-GVMA\2021-06-18\leg_2\F-GVMA_2021-06-18_leg_2.csv
avion de Bernard Arnault,F-GVMA,395580,2021-06-18,2021-06-18 06:59:02.593000+00:00,2021-06-18 08:33:57.992000+00:00,Ciampino G. B. Pastine International Airport,Paris-Le Bourget Airport,1h35min,94.92,7.1,1124.0,IT,FR,Ciampino G. B. Pastine International Airport - Paris-Le Bourget Airport,LIRA,LFPB,41.799545,12.594702,48.967182,2.432821,99.0,62.0,output\F-GVMA\2021-06-18\leg_1\F-GVMA_2021-06-18_leg_1.csv
avion de Bernard Arnault,F-GVMA,395580,2021-06-17,2021-06-17 06:47:08.890000+00:00,2021-06-17 07:15:41.590000+00:00,Ancona Falconara Airport,Ciampino G. B. Pastine International Airport,29min,28.53,2.1,212.0,IT,IT,Ancona Falconara Airport - Ciampino G. B. Pastine International Airport,LIPY,LIRA,43.618516,13.365261,41.800837,12.593845,125.0,120.0,output\F-GVMA\2021-06-17\leg_1\F-GVMA_2021-06-17_leg_1.csv
avion de Bernard Arnault,F-GVMA,395580,2021-06-16,2021-06-16 12:33:59.961000+00:00,2021-06-16 13:24:04.261000+00:00,Turin Airport,Ancona Falconara Airport,50min,50.07,3.8,488.0,IT,IT,Turin Airport - Ancona Falconara Airport,LIMF,LIPY,45.198029,7.649362,43.628403,13.378857,330.0,57.0,output\F-GVMA\2021-06-16\leg_2\F-GVMA_2021-06-16_leg_2.csv
avion de Bernard Arnault,F-GVMA,395580,2021-06-16,2021-06-16 05:31:22.461000+00:00,2021-06-16 06:28:21.161000+00:00,Paris-Le Bourget Airport,Turin Airport,57min,56.97,4.3,578.0,FR,IT,Paris-Le Bourget Airport - Turin Airport,LFPB,LIMF,48.964508,2.435725,45.175049,7.647988,99.0,392.0,output\F-GVMA\2021-06-16\leg_1\F-GVMA_2021-06-16_leg_1.csv
avion de Bernard Arnault,F-GVMA,395580,2021-06-10,2021-06-10 09:10:28.428000+00:00,2021-06-10 09:56:23.728000+00:00,Paris-Le Bourget Airport,Paris-Le Bourget Airport,46min,45.92,3.4,1.0,FR,FR,Paris-Le Bourget Airport - Paris-Le Bourget Airport,LFPB,LFPB,48.964528,2.436074,48.965561,2.426781,97.0,69.0,output\F-GVMA\2021-06-10\leg_1\F-GVMA_2021-06-10_leg_1.csv
avion de Bernard Arnault,F-GVMA,395580,2021-05-28,2021-05-28 04:58:09.959000+00:00,2021-05-28 12:00:59.859000+00:00,Paris-Le Bourget Airport,Republic Airport,7h03min,422.82,31.7,5812.0,FR,US,Paris-Le Bourget Airport - Republic Airport,LFPB,KFRG,48.964389,2.432893,40.726318,-73.409677,20.0,24.0,output\F-GVMA\2021-05-28\leg_1\F-GVMA_2021-05-28_leg_1.csv
avion de Bernard Arnault,F-GVMA,395580,2021-05-26,2021-05-26 14:58:06.333000+00:00,2021-05-26 15:32:38.833000+00:00,Brussels Airport,Paris-Le Bourget Airport,35min,34.53,2.6,261.0,BE,FR,Brussels Airport - Paris-Le Bourget Airport,EBBR,LFPB,50.905338,4.477921,48.964668,2.438531,135.0,46.0,output\F-GVMA\2021-05-26\leg_3\F-GVMA_2021-05-26_leg_3.csv
avion de Bernard Arnault,F-GVMA,395580,2021-05-26,2021-05-26 07:31:28.633000+00:00,2021-05-26 08:05:25.833000+00:00,Paris-Le Bourget Airport,Brussels Airport,34min,33.95,2.5,260.0,FR,BE,Paris-Le Bourget Airport - Brussels Airport,LFPB,EBBR,48.972116,2.451035,50.908596,4.489212,151.0,28.0,output\F-GVMA\2021-05-26\leg_1\F-GVMA_2021-05-26_leg_1.csv
avion de Bernard Arnault,F-GVMA,395580,2021-05-25,2021-05-25 10:14:39.567000+00:00,2021-05-25 10:36:01.967000+00:00,Châlons-Vatry Airport,Paris-Le Bourget Airport,21min,21.37,1.6,131.0,FR,FR,Châlons-Vatry Airport - Paris-Le Bourget Airport,LFOK,LFPB,48.773664,4.203427,48.964808,2.441205,179.0,66.0,output\F-GVMA\2021-05-25\leg_2\F-GVMA_2021-05-25_leg_2.csv
avion de Bernard Arnault,F-GVMA,395580,2021-05-25,2021-05-25 09:38:09.567000+00:00,2021-05-25 10:04:15.567000+00:00,Paris-Le Bourget Airport,Châlons-Vatry Airport,26min,26.1,2.0,130.0,FR,FR,Paris-Le Bourget Airport - Châlons-Vatry Airport,LFPB,LFOK,48.972015,2.450726,48.773571,4.204077,86.0,175.0,output\F-GVMA\2021-05-25\leg_1\F-GVMA_2021-05-25_leg_1.csv
avion de Bernard Arnault,F-GVMA,395580,2021-05-20,2021-05-20 18:27:35.504000+00:00,2021-05-20 19:07:04.304000+00:00,Farnborough Airport,Paris-Le Bourget Airport,39min,39.47,3.0,345.0,GB,FR,Farnborough Airport - Paris-Le Bourget Airport,EGLF,LFPB,51.279465,-0.765331,48.964621,2.438459,145.0,50.0,output\F-GVMA\2021-05-20\leg_4\F-GVMA_2021-05-20_leg_4.csv
avion de Bernard Arnault,F-GVMA,395580,2021-05-20,2021-05-20 17:06:44.404000+00:00,2021-05-20 17:53:49.103000+00:00,Paris-Le Bourget Airport,Farnborough Airport,47min,47.07,3.5,345.0,FR,GB,Paris-Le Bourget Airport - Farnborough Airport,LFPB,EGLF,48.972163,2.451324,51.276778,-0.773315,53.0,61.0,output\F-GVMA\2021-05-20\leg_3\F-GVMA_2021-05-20_leg_3.csv
avion de Bernard Arnault,F-GVMA,395580,2021-05-20,2021-05-20 08:42:31.704000+00:00,2021-05-20 09:31:12.904000+00:00,Farnborough Airport,Paris-Le Bourget Airport,49min,48.68,3.7,345.0,GB,FR,Farnborough Airport - Paris-Le Bourget Airport,EGLF,LFPB,51.278407,-0.768433,48.964575,2.436652,94.0,44.0,output\F-GVMA\2021-05-20\leg_2\F-GVMA_2021-05-20_leg_2.csv
avion de Bernard Arnault,F-GVMA,395580,2021-05-20,2021-05-20 06:56:18.204000+00:00,2021-05-20 07:43:20.204000+00:00,Paris-Le Bourget Airport,Farnborough Airport,47min,47.03,3.5,345.0,FR,GB,Paris-Le Bourget Airport - Farnborough Airport,LFPB,EGLF,48.95829,2.433616,51.275574,-0.776986,65.0,61.0,output\F-GVMA\2021-05-20\leg_1\F-GVMA_2021-05-20_leg_1.csv
avion de Bernard Arnault,F-GVMA,395580,2021-04-07,2021-04-07 15:43:10.741000+00:00,2021-04-07 16:23:15.041000+00:00,Farnborough Airport,Paris-Le Bourget Airport,40min,40.07,3.0,345.0,GB,FR,Farnborough Airport - Paris-Le Bourget Airport,EGLF,LFPB,51.278593,-0.767975,48.964828,2.441359,68.0,46.0,output\F-GVMA\2021-04-07\leg_4\F-GVMA_2021-04-07_leg_4.csv
avion de Bernard Arnault,F-GVMA,395580,2021-04-07,2021-04-07 14:26:38.840000+00:00,2021-04-07 15:12:47.041000+00:00,Paris-Le Bourget Airport,Farnborough Airport,46min,46.13,3.5,344.0,FR,GB,Paris-Le Bourget Airport - Farnborough Airport,LFPB,EGLF,48.968485,2.437953,51.275661,-0.776749,217.0,67.0,output\F-GVMA\2021-04-07\leg_3\F-GVMA_2021-04-07_leg_3.csv
avion de Bernard Arnault,F-GVMA,395580,2021-04-07,2021-04-07 08:14:36.241000+00:00,2021-04-07 09:00:36.840000+00:00,Farnborough Airport,Paris-Le Bourget Airport,46min,46.0,3.5,345.0,GB,FR,Farnborough Airport - Paris-Le Bourget Airport,EGLF,LFPB,51.278733,-0.767593,48.964828,2.4415,68.0,62.0,output\F-GVMA\2021-04-07\leg_2\F-GVMA_2021-04-07_leg_2.csv
avion de Bernard Arnault,F-GVMA,395580,2021-04-07,2021-04-07 06:25:15.441000+00:00,2021-04-07 07:10:50.340000+00:00,Paris-Le Bourget Airport,Farnborough Airport,46min,45.57,3.4,344.0,FR,GB,Paris-Le Bourget Airport - Farnborough Airport,LFPB,EGLF,48.967392,2.433894,51.27626,-0.774833,234.0,64.0,output\F-GVMA\2021-04-07\leg_1\F-GVMA_2021-04-07_leg_1.csv
avion de Bernard Arnault,F-GVMA,395580,2021-03-24,2021-03-24 18:56:55.079000+00:00,2021-03-24 23:59:44.779000+00:00,Los Angeles International Airport,Paris-Le Bourget Airport,5h03min,302.82,22.7,4782.0,US,A/C in cruise,Los Angeles International Airport - A/C in cruise,KLAX,A/C in cruise,33.938956,-118.388729,57.755173,-64.354455,-188.0,13288.0,output\F-GVMA\2021-03-24\leg_1\F-GVMA_2021-03-24_leg_1.csv
avion de Bernard Arnault,F-GVMA,395580,2021-03-21,2021-03-21 07:55:55.422000+00:00,2021-03-21 18:36:52.022000+00:00,Paris-Le Bourget Airport,Los Angeles International Airport,10h41min,640.93,48.1,9121.0,FR,US,Paris-Le Bourget Airport - Los Angeles International Airport,LFPB,KLAX,48.96524,2.425795,33.951152,-118.410931,206.0,44.0,output\F-GVMA\2021-03-21\leg_1\F-GVMA_2021-03-21_leg_1.csv
avion de Bernard Arnault,F-GVMA,395580,2021-03-16,2021-03-16 16:00:43.783000+00:00,2021-03-16 16:29:28.783000+00:00,Brussels Airport,Paris-Le Bourget Airport,29min,28.75,2.2,261.0,BE,FR,Brussels Airport - Paris-Le Bourget Airport,EBBR,LFPB,50.904602,4.47537,48.964621,2.438098,41.0,62.0,output\F-GVMA\2021-03-16\leg_2\F-GVMA_2021-03-16_leg_2.csv
avion de Bernard Arnault,F-GVMA,395580,2021-03-16,2021-03-16 08:28:07.983000+00:00,2021-03-16 09:08:14.383000+00:00,Paris-Le Bourget Airport,Brussels Airport,40min,40.1,3.0,262.0,FR,BE,Paris-Le Bourget Airport - Brussels Airport,LFPB,EBBR,48.967927,2.43564,50.909317,4.491701,228.0,31.0,output\F-GVMA\2021-03-16\leg_1\F-GVMA_2021-03-16_leg_1.csv
avion de Bernard Arnault,F-GVMA,395580,2021-02-27,2021-02-27 11:06:11.015000+00:00,2021-02-27 18:48:25.116000+00:00,Santiago de Compostela Airport,Lynden Pindling International Airport,7h42min,462.23,34.7,6474.0,ES,BS,Santiago de Compostela Airport - Lynden Pindling International Airport,LEST,MYNN,42.880096,-8.65761,25.041088,-77.46237,3980.0,263.0,output\F-GVMA\2021-02-27\leg_2\F-GVMA_2021-02-27_leg_2.csv
avion de Bernard Arnault,F-GVMA,395580,2021-02-27,2021-02-27 08:51:09.116000+00:00,2021-02-27 10:08:50.316000+00:00,Paris-Le Bourget Airport,A Curuna Airport,1h18min,77.68,5.8,1054.0,FR,ES,Paris-Le Bourget Airport - A Curuna Airport,LFPB,LECO,48.964668,2.438893,43.15588,-8.355626,133.0,1590.0,output\F-GVMA\2021-02-27\leg_1\F-GVMA_2021-02-27_leg_1.csv
avion de Bernard Arnault,F-GVMA,395580,2021-02-23,2021-02-23 15:53:26.173000+00:00,2021-02-23 16:28:18.573000+00:00,Brussels Airport,Paris-Le Bourget Airport,35min,34.87,2.6,261.0,BE,FR,Brussels Airport - Paris-Le Bourget Airport,EBBR,LFPB,50.904872,4.476318,48.964417,2.434739,48.0,70.0,output\F-GVMA\2021-02-23\leg_2\F-GVMA_2021-02-23_leg_2.csv
avion de Bernard Arnault,F-GVMA,395580,2021-02-23,2021-02-23 08:24:32.073000+00:00,2021-02-23 08:58:27.173000+00:00,Paris-Le Bourget Airport,Brussels Airport,34min,33.92,2.5,261.0,FR,BE,Paris-Le Bourget Airport - Brussels Airport,LFPB,EBBR,48.96785,2.435091,50.908539,4.489029,248.0,39.0,output\F-GVMA\2021-02-23\leg_1\F-GVMA_2021-02-23_leg_1.csv
avion de Bernard Arnault,F-GVMA,395580,2021-02-16,2021-02-16 16:13:20.976000+00:00,2021-02-16 17:16:01.076000+00:00,Milan Malpensa International Airport,Paris-Le Bourget Airport,1h03min,62.67,4.7,604.0,IT,FR,Milan Malpensa International Airport - Paris-Le Bourget Airport,LIMC,LFPB,45.616305,8.726715,48.964621,2.43817,181.0,54.0,output\F-GVMA\2021-02-16\leg_2\F-GVMA_2021-02-16_leg_2.csv
avion de Bernard Arnault,F-GVMA,395580,2021-02-16,2021-02-16 06:31:59.376000+00:00,2021-02-16 08:35:25.676000+00:00,Paris-Le Bourget Airport,Milan Malpensa International Airport,2h03min,123.43,9.3,602.0,FR,IT,Paris-Le Bourget Airport - Milan Malpensa International Airport,LFPB,LIMC,48.970322,2.444528,45.627274,8.719125,96.0,294.0,output\F-GVMA\2021-02-16\leg_1\F-GVMA_2021-02-16_leg_1.csv
avion de Bernard Arnault,F-GVMA,395580,2021-02-11,2021-02-11 14:21:01.538000+00:00,2021-02-11 15:00:38.339000+00:00,Châlons-Vatry Airport,Paris-Le Bourget Airport,40min,39.6,3.0,130.0,FR,FR,Châlons-Vatry Airport - Paris-Le Bourget Airport,LFOK,LFPB,48.77683,4.179503,48.965561,2.42664,174.0,62.0,output\F-GVMA\2021-02-11\leg_2\F-GVMA_2021-02-11_leg_2.csv
avion de Bernard Arnault,F-GVMA,395580,2021-02-11,2021-02-11 12:57:51.038000+00:00,2021-02-11 14:06:25.939000+00:00,Paris-Le Bourget Airport,Châlons-Vatry Airport,1h09min,68.57,5.1,129.0,FR,FR,Paris-Le Bourget Airport - Châlons-Vatry Airport,LFPB,LFOK,48.964508,2.435514,48.778152,4.169241,149.0,175.0,output\F-GVMA\2021-02-11\leg_1\F-GVMA_2021-02-11_leg_1.csv
avion de Bernard Arnault,F-GVMA,395580,2021-01-06,2021-01-06 06:32:57.560000+00:00,2021-01-06 13:29:00.360000+00:00,Paris-Le Bourget Airport,Teterboro Airport,6h56min,416.03,31.2,5850.0,FR,US,Paris-Le Bourget Airport - Teterboro Airport,LFPB,KTEB,48.964761,2.442001,40.849915,-74.065704,112.0,3.0,output\F-GVMA\2021-01-06\leg_1\F-GVMA_2021-01-06_leg_1.csv
avion de Bernard Arnault,F-GVMA,395580,2021-01-03,2021-01-03 20:09:12.490000+00:00,2021-01-03 21:31:41.690000+00:00,A/C in cruise,Paris-Le Bourget Airport,1h22min,82.48,6.2,1055.0,A/C in cruise,FR,A/C in cruise - Paris-Le Bourget Airport,A/C in cruise,LFPB,49.846367,-12.076202,48.963455,2.418894,13711.0,88.0,output\F-GVMA\2021-01-03\leg_1\F-GVMA_2021-01-03_leg_1.csv
avion de Bernard Arnault,F-GVMA,395580,2020-12-23,2020-12-23 09:10:30.625000+00:00,2020-12-23 10:31:46.925000+00:00,Paris-Le Bourget Airport,A/C in cruise,1h21min,81.27,6.1,1029.0,FR,A/C in cruise,Paris-Le Bourget Airport - A/C in cruise,LFPB,A/C in cruise,48.970114,2.450927,49.97555,-11.688117,37.0,12873.0,output\F-GVMA\2020-12-23\leg_1\F-GVMA_2020-12-23_leg_1.csv
avion de Bernard Arnault,F-GVMA,395580,2020-12-14,2020-12-14 15:50:46.522000+00:00,2020-12-14 21:40:02.522000+00:00,Mandalgobi Airport,Paris-Le Bourget Airport,5h49min,349.27,26.2,7214.0,MN,FR,Mandalgobi Airport - Paris-Le Bourget Airport,MN-MXW,LFPB,45.4746,106.284569,48.958763,2.434053,64.0,54.0,output\F-GVMA\2020-12-14\leg_2\F-GVMA_2020-12-14_leg_2.csv
avion de Bernard Arnault,F-GVMA,395580,2020-12-14,2020-12-14 07:31:44.722000+00:00,2020-12-14 14:10:48.822000+00:00,Paris-Le Bourget Airport,Montreal / Pierre Elliott Trudeau International Airport,6h39min,399.07,29.9,5534.0,FR,CA,Paris-Le Bourget Airport - Montreal / Pierre Elliott Trudeau International Airport,LFPB,CYUL,48.969772,2.449617,45.471912,-73.718111,58.0,344.0,output\F-GVMA\2020-12-14\leg_1\F-GVMA_2020-12-14_leg_1.csv
avion de Bernard Arnault,F-GVMA,395580,2020-11-27,2020-11-27 14:49:45.416000+00:00,2020-11-27 15:28:24.217000+00:00,Brussels Airport,Paris-Le Bourget Airport,39min,38.63,2.9,263.0,BE,FR,Brussels Airport - Paris-Le Bourget Airport,EBBR,LFPB,50.909409,4.491924,48.963547,2.419175,37.0,96.0,output\F-GVMA\2020-11-27\leg_3\F-GVMA_2020-11-27_leg_3.csv
avion de Bernard Arnault,F-GVMA,395580,2020-11-27,2020-11-27 08:08:32.317000+00:00,2020-11-27 08:40:34.916000+00:00,Paris-Le Bourget Airport,Brussels Airport,32min,32.03,2.4,262.0,FR,BE,Paris-Le Bourget Airport - Brussels Airport,LFPB,EBBR,48.964783,2.440725,50.909388,4.491959,133.0,35.0,output\F-GVMA\2020-11-27\leg_1\F-GVMA_2020-11-27_leg_1.csv
avion de Bernard Arnault,F-GVMA,395580,2020-11-11,2020-11-11 12:43:03.602000+00:00,2020-11-11 13:48:33.902000+00:00,Milan Malpensa International Airport,Paris-Le Bourget Airport,1h06min,65.5,4.9,605.0,IT,FR,Milan Malpensa International Airport - Paris-Le Bourget Airport,LIMC,LFPB,45.615921,8.726896,48.963318,2.418293,211.0,104.0,output\F-GVMA\2020-11-11\leg_2\F-GVMA_2020-11-11_leg_2.csv
avion de Bernard Arnault,F-GVMA,395580,2020-11-11,2020-11-11 07:42:54.302000+00:00,2020-11-11 08:39:39.002000+00:00,Paris-Le Bourget Airport,Milan Malpensa International Airport,57min,56.73,4.3,604.0,FR,IT,Paris-Le Bourget Airport - Milan Malpensa International Airport,LFPB,LIMC,48.964828,2.440444,45.621094,8.73594,108.0,226.0,output\F-GVMA\2020-11-11\leg_1\F-GVMA_2020-11-11_leg_1.csv
avion de Bernard Arnault,F-GVMA,395580,2020-10-20,2020-10-20 15:05:51.213000+00:00,2020-10-20 15:47:13.113000+00:00,Brussels Airport,Paris-Le Bourget Airport,41min,41.35,3.1,261.0,BE,FR,Brussels Airport - Paris-Le Bourget Airport,EBBR,LFPB,50.905563,4.478785,48.964901,2.442651,37.0,66.0,output\F-GVMA\2020-10-20\leg_2\F-GVMA_2020-10-20_leg_2.csv
avion de Bernard Arnault,F-GVMA,395580,2020-10-20,2020-10-20 07:26:34.513000+00:00,2020-10-20 07:59:06.913000+00:00,Paris-Le Bourget Airport,Brussels Airport,33min,32.53,2.4,261.0,FR,BE,Paris-Le Bourget Airport - Brussels Airport,LFPB,EBBR,48.970533,2.445253,50.909341,4.49173,109.0,46.0,output\F-GVMA\2020-10-20\leg_1\F-GVMA_2020-10-20_leg_1.csv
avion de Bernard Arnault,F-GVMA,395580,2020-10-08,2020-10-08 12:55:46.313000+00:00,2020-10-08 13:33:06.313000+00:00,Brussels Airport,Paris-Le Bourget Airport,37min,37.33,2.8,262.0,BE,FR,Brussels Airport - Paris-Le Bourget Airport,EBBR,LFPB,50.909958,4.493854,48.964808,2.441061,62.0,73.0,output\F-GVMA\2020-10-08\leg_2\F-GVMA_2020-10-08_leg_2.csv
avion de Bernard Arnault,F-GVMA,395580,2020-10-08,2020-10-08 07:40:21.013000+00:00,2020-10-08 08:16:17.513000+00:00,Paris-Le Bourget Airport,Brussels Airport,36min,35.93,2.7,261.0,FR,BE,Paris-Le Bourget Airport - Brussels Airport,LFPB,EBBR,48.970093,2.443754,50.908859,4.49029,149.0,35.0,output\F-GVMA\2020-10-08\leg_1\F-GVMA_2020-10-08_leg_1.csv
avion de Bernard Arnault,F-GVMA,395580,2020-09-29,2020-09-29 16:11:50.379000+00:00,2020-09-29 16:58:31.379000+00:00,"Châteauroux-Deols ""Marcel Dassault"" Airport",Paris-Le Bourget Airport,47min,46.68,3.5,244.0,FR,FR,"Châteauroux-Deols ""Marcel Dassault"" Airport - Paris-Le Bourget Airport",LFLX,LFPB,46.828491,1.684995,48.965424,2.453402,1392.0,112.0,output\F-GVMA\2020-09-29\leg_3\F-GVMA_2020-09-29_leg_3.csv
avion de Bernard Arnault,F-GVMA,395580,2020-09-29,2020-09-29 15:09:33.679000+00:00,2020-09-29 15:44:32.679000+00:00,Bordeaux-Merignac Airport,"Châteauroux-Deols ""Marcel Dassault"" Airport",35min,34.98,2.6,308.0,FR,FR,"Bordeaux-Merignac Airport - Châteauroux-Deols ""Marcel Dassault"" Airport",LFBD,LFLX,44.829254,-0.714438,46.958496,1.822289,123.0,779.0,output\F-GVMA\2020-09-29\leg_2\F-GVMA_2020-09-29_leg_2.csv
avion de Bernard Arnault,F-GVMA,395580,2020-09-29,2020-09-29 14:02:25.379000+00:00,2020-09-29 14:49:39.479000+00:00,Paris-Le Bourget Airport,Bordeaux-Merignac Airport,47min,47.23,3.5,518.0,FR,FR,Paris-Le Bourget Airport - Bordeaux-Merignac Airport,LFPB,LFBD,48.970627,2.445542,44.839209,-0.700244,131.0,86.0,output\F-GVMA\2020-09-29\leg_1\F-GVMA_2020-09-29_leg_1.csv
avion de Bernard Arnault,F-GVMA,395580,2020-09-11,2020-09-11 09:57:32.329000+00:00,2020-09-11 10:43:22.829000+00:00,Châlons-Vatry Airport,Paris-Le Bourget Airport,46min,45.83,3.4,130.0,FR,FR,Châlons-Vatry Airport - Paris-Le Bourget Airport,LFOK,LFPB,48.77504,4.192904,48.964808,2.441422,246.0,92.0,output\F-GVMA\2020-09-11\leg_3\F-GVMA_2020-09-11_leg_3.csv
avion de Bernard Arnault,F-GVMA,395580,2020-09-11,2020-09-11 09:02:15.729000+00:00,2020-09-11 09:38:59.929000+00:00,Châlons-Vatry Airport,Châlons-Vatry Airport,37min,36.73,2.8,1.0,FR,FR,Châlons-Vatry Airport - Châlons-Vatry Airport,LFOK,LFOK,48.77818,4.169022,48.78074,4.149507,201.0,232.0,output\F-GVMA\2020-09-11\leg_2\F-GVMA_2020-09-11_leg_2.csv
avion de Bernard Arnault,F-GVMA,395580,2020-09-11,2020-09-11 07:59:22.829000+00:00,2020-09-11 08:44:24.329000+00:00,Paris-Le Bourget Airport,Châlons-Vatry Airport,45min,45.02,3.4,127.0,FR,FR,Paris-Le Bourget Airport - Châlons-Vatry Airport,LFPB,LFOK,48.96504,2.445109,48.780414,4.152254,256.0,224.0,output\F-GVMA\2020-09-11\leg_1\F-GVMA_2020-09-11_leg_1.csv
