propriétaire,registration,icao24,departure_date_only_utc,departure_date_utc,arrival_date_utc,airport_departure,airport_arrival,flight_duration_str,flight_duration_min,kerosene_litres,co2_emission_tonnes,distance_km,iso_country_dep,iso_country_arr,routes,airport_dep_icao,airport_arr_icao,latitude_dep,longitude_dep,latitude_arr,longitude_arr,altitude_dep_m,altitude_arr_m,path_csv
avion de location Valljet,F-HMSG,39B246,2022-06-08,2022-06-08 09:46:55.136000+00:00,2022-06-08 11:28:15.237000+00:00,Bordeaux-Merignac Airport,Dusseldorf Airport,1h41min,101.33,898.5,2.3,908.0,FR,DE,Bordeaux-Merignac Airport - Dusseldorf Airport,LFBD,EDDL,44.834414,-0.707144,51.287842,6.769285,38.0,84.0,output\F-HMSG\2022-06-08\leg_2\F-HMSG_baro_2022-06-08_leg_2.csv
avion de location Valljet,F-HMSG,39B246,2022-06-08,2022-06-08 07:26:13.537000+00:00,2022-06-08 08:25:19.936000+00:00,Paris-Le Bourget Airport,Bordeaux-Merignac Airport,59min,59.1,524.0,1.3,519.0,FR,FR,Paris-Le Bourget Airport - Bordeaux-Merignac Airport,LFPB,LFBD,48.972256,2.451686,44.83461,-0.706853,104.0,30.0,output\F-HMSG\2022-06-08\leg_1\F-HMSG_baro_2022-06-08_leg_1.csv
avion de location Valljet,F-HMSG,39B246,2022-06-07,2022-06-07 16:01:18.400000+00:00,2022-06-07 17:39:43.100000+00:00,Bastia-Poretta Airport,Paris-Le Bourget Airport,1h38min,98.4,872.5,2.2,908.0,FR,FR,Bastia-Poretta Airport - Paris-Le Bourget Airport,LFKB,LFPB,42.503869,9.587551,48.964714,2.439904,2784.0,46.0,output\F-HMSG\2022-06-07\leg_3\F-HMSG_baro_2022-06-07_leg_3.csv
avion de location Valljet,F-HMSG,39B246,2022-06-07,2022-06-07 13:26:49.400000+00:00,2022-06-07 14:49:49.200000+00:00,Nantes Atlantique Airport,Bastia-Poretta Airport,1h23min,82.98,735.8,1.9,1012.0,FR,FR,Nantes Atlantique Airport - Bastia-Poretta Airport,LFRS,LFKB,47.151123,-1.611832,42.57514,9.474367,109.0,134.0,output\F-HMSG\2022-06-07\leg_2\F-HMSG_baro_2022-06-07_leg_2.csv
avion de location Valljet,F-HMSG,39B246,2022-06-07,2022-06-07 10:56:28.600000+00:00,2022-06-07 12:13:38.600000+00:00,Avignon-Caumont Airport,Nantes Atlantique Airport,1h17min,77.17,684.2,1.8,619.0,FR,FR,Avignon-Caumont Airport - Nantes Atlantique Airport,LFMV,LFRS,43.961047,4.893101,47.167845,-1.599497,1263.0,42.0,output\F-HMSG\2022-06-07\leg_1\F-HMSG_baro_2022-06-07_leg_1.csv
avion de location Valljet,F-HMSG,39B246,2022-06-06,2022-06-06 13:13:58.299000+00:00,2022-06-06 15:18:12.499000+00:00,Rostock-Laage Airport,Orange-Caritat (BA 115) Air Base,2h04min,124.23,1101.5,2.8,1223.0,DE,FR,Rostock-Laage Airport - Orange-Caritat (BA 115) Air Base,ETNL,LFMO,53.919113,12.268825,44.049171,4.863216,145.0,838.0,output\F-HMSG\2022-06-06\leg_1\F-HMSG_baro_2022-06-06_leg_1.csv
avion de location Valljet,F-HMSG,39B246,2022-06-05,2022-06-05 13:05:43.923000+00:00,2022-06-05 14:36:49.623000+00:00,Oxford (Kidlington) Airport,Rostock-Laage Airport,1h31min,91.08,807.6,2.1,940.0,GB,DE,Oxford (Kidlington) Airport - Rostock-Laage Airport,EGTK,ETNL,51.842527,-1.318207,53.921448,12.236965,124.0,103.0,output\F-HMSG\2022-06-05\leg_3\F-HMSG_baro_2022-06-05_leg_3.csv
avion de location Valljet,F-HMSG,39B246,2022-06-05,2022-06-05 10:10:10.223000+00:00,2022-06-05 12:23:34.923000+00:00,Oslo Gardermoen Airport,Oxford (Kidlington) Airport,2h13min,133.4,1182.8,3.0,1209.0,NO,GB,Oslo Gardermoen Airport - Oxford (Kidlington) Airport,ENGM,EGTK,60.216522,11.091645,51.825256,-1.323547,325.0,88.0,output\F-HMSG\2022-06-05\leg_2\F-HMSG_baro_2022-06-05_leg_2.csv
avion de location Valljet,F-HMSG,39B246,2022-06-05,2022-06-05 08:02:55.323000+00:00,2022-06-05 09:10:57.223000+00:00,Rostock-Laage Airport,Oslo Gardermoen Airport,1h08min,68.02,603.1,1.5,701.0,DE,NO,Rostock-Laage Airport - Oslo Gardermoen Airport,ETNL,ENGM,53.91774,12.286089,60.177612,11.06951,101.0,236.0,output\F-HMSG\2022-06-05\leg_1\F-HMSG_baro_2022-06-05_leg_1.csv
avion de location Valljet,F-HMSG,39B246,2022-06-04,2022-06-04 08:49:21.417000+00:00,2022-06-04 10:37:14.317000+00:00,Avignon-Caumont Airport,Rostock-Laage Airport,1h48min,107.87,956.4,2.5,1227.0,FR,DE,Avignon-Caumont Airport - Rostock-Laage Airport,LFMV,ETNL,43.988699,4.882573,53.921585,12.23618,1214.0,76.0,output\F-HMSG\2022-06-04\leg_2\F-HMSG_baro_2022-06-04_leg_2.csv
avion de location Valljet,F-HMSG,39B246,2022-06-04,2022-06-04 06:37:32.917000+00:00,2022-06-04 07:39:24.517000+00:00,Paris-Le Bourget Airport,Orange-Caritat (BA 115) Air Base,1h02min,61.85,548.4,1.4,578.0,FR,FR,Paris-Le Bourget Airport - Orange-Caritat (BA 115) Air Base,LFPB,LFMO,48.964233,2.430021,44.042793,4.864066,56.0,792.0,output\F-HMSG\2022-06-04\leg_1\F-HMSG_baro_2022-06-04_leg_1.csv
avion de location Valljet,F-HMSG,39B246,2022-06-03,2022-06-03 20:47:34.344000+00:00,2022-06-03 22:06:49.744000+00:00,Marseille Provence Airport,Paris-Le Bourget Airport,1h19min,79.25,702.7,1.8,652.0,FR,FR,Marseille Provence Airport - Paris-Le Bourget Airport,LFML,LFPB,43.428406,5.226746,48.967508,2.433978,325.0,34.0,output\F-HMSG\2022-06-03\leg_4\F-HMSG_baro_2022-06-03_leg_4.csv
avion de location Valljet,F-HMSG,39B246,2022-06-03,2022-06-03 15:38:22.844000+00:00,2022-06-03 18:19:55.844000+00:00,Copenhagen Kastrup Airport,Marseille Provence Airport,2h42min,161.55,1432.4,3.7,1450.0,DK,FR,Copenhagen Kastrup Airport - Marseille Provence Airport,EKCH,LFML,55.612048,12.634192,43.501902,5.121722,-41.0,621.0,output\F-HMSG\2022-06-03\leg_3\F-HMSG_baro_2022-06-03_leg_3.csv
avion de location Valljet,F-HMSG,39B246,2022-06-03,2022-06-03 11:31:56.244000+00:00,2022-06-03 14:16:13.144000+00:00,Biarritz-Anglet-Bayonne Airport,Copenhagen Kastrup Airport,2h44min,164.27,1456.5,3.7,1688.0,FR,DK,Biarritz-Anglet-Bayonne Airport - Copenhagen Kastrup Airport,LFBZ,EKCH,43.468781,-1.469932,55.620483,12.659912,874.0,-50.0,output\F-HMSG\2022-06-03\leg_2\F-HMSG_baro_2022-06-03_leg_2.csv
avion de location Valljet,F-HMSG,39B246,2022-06-03,2022-06-03 09:08:43.144000+00:00,2022-06-03 10:09:36.844000+00:00,Marseille Provence Airport,Biarritz-Anglet-Bayonne Airport,1h01min,60.88,539.8,1.4,530.0,FR,FR,Marseille Provence Airport - Biarritz-Anglet-Bayonne Airport,LFML,LFBZ,43.423415,5.229885,43.470573,-1.317771,600.0,896.0,output\F-HMSG\2022-06-03\leg_1\F-HMSG_baro_2022-06-03_leg_1.csv
avion de location Valljet,F-HMSG,39B246,2022-06-02,2022-06-02 19:42:45.110000+00:00,2022-06-02 20:48:55.911000+00:00,Firenze-Peretola Airport,Marseille Provence Airport,1h06min,66.17,586.7,1.5,490.0,IT,FR,Firenze-Peretola Airport - Marseille Provence Airport,LIRQ,LFML,43.804911,11.197292,43.48938,5.139366,46.0,377.0,output\F-HMSG\2022-06-02\leg_2\F-HMSG_baro_2022-06-02_leg_2.csv
avion de location Valljet,F-HMSG,39B246,2022-06-02,2022-06-02 17:16:08.810000+00:00,2022-06-02 18:45:51.610000+00:00,Paris-Le Bourget Airport,Firenze-Peretola Airport,1h30min,89.7,795.3,2.0,884.0,FR,IT,Paris-Le Bourget Airport - Firenze-Peretola Airport,LFPB,LIRQ,48.964249,2.430725,43.80398,11.195722,33.0,42.0,output\F-HMSG\2022-06-02\leg_1\F-HMSG_baro_2022-06-02_leg_1.csv
avion de location Valljet,F-HMSG,39B246,2022-05-30,2022-05-30 20:36:27.981000+00:00,2022-05-30 21:29:37.581000+00:00,Bristol Airport,Paris-Le Bourget Airport,53min,53.15,471.3,1.2,456.0,GB,FR,Bristol Airport - Paris-Le Bourget Airport,EGGD,LFPB,51.382451,-2.724838,48.967461,2.433761,206.0,53.0,output\F-HMSG\2022-05-30\leg_3\F-HMSG_baro_2022-05-30_leg_3.csv
avion de location Valljet,F-HMSG,39B246,2022-05-30,2022-05-30 17:54:04.781000+00:00,2022-05-30 20:07:48.581000+00:00,Nice-Côte d'Azur Airport,Bristol Airport,2h14min,133.72,1185.7,3.0,1137.0,FR,GB,Nice-Côte d'Azur Airport - Bristol Airport,LFMN,EGGD,43.661133,7.222233,51.382599,-2.721714,147.0,198.0,output\F-HMSG\2022-05-30\leg_2\F-HMSG_baro_2022-05-30_leg_2.csv
avion de location Valljet,F-HMSG,39B246,2022-05-30,2022-05-30 15:12:14.481000+00:00,2022-05-30 16:19:57.381000+00:00,EuroAirport Basel-Mulhouse-Freiburg Airport,Nice-Côte d'Azur Airport,1h08min,67.7,600.3,1.5,438.0,FR,FR,EuroAirport Basel-Mulhouse-Freiburg Airport - Nice-Côte d'Azur Airport,LFSB,LFMN,47.590492,7.533029,43.657061,7.211282,297.0,72.0,output\F-HMSG\2022-05-30\leg_1\F-HMSG_baro_2022-05-30_leg_1.csv
avion de location Valljet,F-HMSG,39B246,2022-05-29,2022-05-29 19:21:31.829000+00:00,2022-05-29 20:10:15.629000+00:00,Paris-Le Bourget Airport,EuroAirport Basel-Mulhouse-Freiburg Airport,49min,48.72,432.0,1.1,406.0,FR,FR,Paris-Le Bourget Airport - EuroAirport Basel-Mulhouse-Freiburg Airport,LFPB,LFSB,48.964249,2.430508,47.609573,7.515541,53.0,282.0,output\F-HMSG\2022-05-29\leg_6\F-HMSG_baro_2022-05-29_leg_6.csv
avion de location Valljet,F-HMSG,39B246,2022-05-29,2022-05-29 16:30:47.729000+00:00,2022-05-29 17:07:35.929000+00:00,Lille-Lesquin Airport,Paris-Le Bourget Airport,37min,36.8,326.3,0.8,184.0,FR,FR,Lille-Lesquin Airport - Paris-Le Bourget Airport,LFQQ,LFPB,50.563458,3.087381,48.967787,2.435062,185.0,50.0,output\F-HMSG\2022-05-29\leg_5\F-HMSG_baro_2022-05-29_leg_5.csv
avion de location Valljet,F-HMSG,39B246,2022-05-29,2022-05-29 14:48:56.829000+00:00,2022-05-29 15:57:40.529000+00:00,Lyon-Bron Airport,Lille-Lesquin Airport,1h09min,68.72,609.3,1.6,555.0,FR,FR,Lyon-Bron Airport - Lille-Lesquin Airport,LFLY,LFQQ,45.724411,4.945455,50.574212,3.162504,262.0,224.0,output\F-HMSG\2022-05-29\leg_4\F-HMSG_baro_2022-05-29_leg_4.csv
