propriétaire,registration,icao24,departure_date_only_utc,departure_date_utc,arrival_date_utc,airport_departure,airport_arrival,flight_duration_str,flight_duration_min,co2_emission_tonnes,distance_km,iso_country_dep,iso_country_arr,routes,airport_dep_icao,airport_arr_icao,latitude_dep,longitude_dep,latitude_arr,longitude_arr,altitude_dep_m,altitude_arr_m,path_csv
avion du groupe Pinault,F-HFHP,3994ef,2021-07-05,2021-07-05 12:41:21.575000+00:00,2021-07-05 13:34:47.475000+00:00,London Luton Airport,Paris-Le Bourget Airport,53min,53.42,4.0,380.0,GB,FR,London Luton Airport - Paris-Le Bourget Airport,EGGW,LFPB,51.875473,-0.36344,48.965057,2.445233,185.0,84.0,output\F-HFHP\2021-07-05\leg_1\F-HFHP_2021-07-05_leg_1.csv
avion du groupe Pinault,F-HFHP,3994ef,2021-07-04,2021-07-04 09:44:46.158000+00:00,2021-07-04 10:37:20.058000+00:00,Saint-Nazaire-Montoir Airport,London Luton Airport,53min,52.55,3.9,524.0,FR,GB,Saint-Nazaire-Montoir Airport - London Luton Airport,LFRZ,EGGW,47.311615,-2.151466,51.875533,-0.363312,129.0,159.0,output\F-HFHP\2021-07-04\leg_1\F-HFHP_2021-07-04_leg_1.csv
avion du groupe Pinault,F-HFHP,3994ef,2021-07-02,2021-07-02 11:17:49.426000+00:00,2021-07-02 12:05:09.026000+00:00,Paris-Le Bourget Airport,Saint-Nazaire-Montoir Airport,47min,47.32,3.5,657.0,FR,FR,Paris-Le Bourget Airport - Saint-Nazaire-Montoir Airport,LFPB,LFRZ,48.969269,2.440444,43.566559,5.900872,328.0,4751.0,output\F-HFHP\2021-07-02\leg_1\F-HFHP_2021-07-02_leg_1.csv
avion du groupe Pinault,F-HFHP,3994ef,2021-06-11,2021-06-11 16:56:23.367000+00:00,2021-06-11 17:44:35.067000+00:00,Rennes-Saint-Jacques Airport,Paris-Le Bourget Airport,48min,48.18,3.6,324.0,FR,FR,Rennes-Saint-Jacques Airport - Paris-Le Bourget Airport,LFRN,LFPB,48.072261,-1.735276,48.964575,2.43658,109.0,46.0,output\F-HFHP\2021-06-11\leg_2\F-HFHP_2021-06-11_leg_2.csv
avion du groupe Pinault,F-HFHP,3994ef,2021-06-11,2021-06-11 08:10:41.668000+00:00,2021-06-11 08:45:56.168000+00:00,Paris-Le Bourget Airport,Rennes-Saint-Jacques Airport,35min,35.23,2.6,322.0,FR,FR,Paris-Le Bourget Airport - Rennes-Saint-Jacques Airport,LFPB,LFRN,48.964621,2.437592,48.069534,-1.713112,133.0,84.0,output\F-HFHP\2021-06-11\leg_1\F-HFHP_2021-06-11_leg_1.csv
avion du groupe Pinault,F-HFHP,3994ef,2021-06-01,2021-06-01 12:28:03.427000+00:00,2021-06-01 13:51:54.927000+00:00,Venice Marco Polo Airport,Paris-Le Bourget Airport,1h24min,83.85,6.3,843.0,IT,FR,Venice Marco Polo Airport - Paris-Le Bourget Airport,LIPZ,LFPB,45.504487,12.350843,48.965739,2.4274,96.0,62.0,output\F-HFHP\2021-06-01\leg_2\F-HFHP_2021-06-01_leg_2.csv
avion du groupe Pinault,F-HFHP,3994ef,2021-06-01,2021-06-01 06:43:59.227000+00:00,2021-06-01 07:57:38.527000+00:00,Paris-Le Bourget Airport,Venice Marco Polo Airport,1h14min,73.65,5.5,842.0,FR,IT,Paris-Le Bourget Airport - Venice Marco Polo Airport,LFPB,LIPZ,48.964575,2.437736,45.491776,12.334704,154.0,44.0,output\F-HFHP\2021-06-01\leg_1\F-HFHP_2021-06-01_leg_1.csv
avion du groupe Pinault,F-HFHP,3994ef,2021-05-26,2021-05-26 15:26:40.584000+00:00,2021-05-26 16:32:14.384000+00:00,Milano Linate Airport,Paris-Le Bourget Airport,1h06min,65.55,4.9,649.0,IT,FR,Milano Linate Airport - Paris-Le Bourget Airport,LIML,LFPB,45.440598,9.277562,48.964621,2.437375,125.0,58.0,output\F-HFHP\2021-05-26\leg_1\F-HFHP_2021-05-26_leg_1.csv
avion du groupe Pinault,F-HFHP,3994ef,2021-05-25,2021-05-25 10:01:36.126000+00:00,2021-05-25 11:30:32.727000+00:00,London Luton Airport,Milano Linate Airport,1h29min,88.93,6.7,1007.0,GB,IT,London Luton Airport - Milano Linate Airport,EGGW,LIML,51.876205,-0.359283,45.43483,9.278085,177.0,118.0,output\F-HFHP\2021-05-25\leg_2\F-HFHP_2021-05-25_leg_2.csv
avion du groupe Pinault,F-HFHP,3994ef,2021-05-25,2021-05-25 07:51:49.027000+00:00,2021-05-25 08:35:28.027000+00:00,Paris-Le Bourget Airport,London Luton Airport,44min,43.65,3.3,380.0,FR,GB,Paris-Le Bourget Airport - London Luton Airport,LFPB,EGGW,48.972198,2.45136,51.875336,-0.36433,53.0,159.0,output\F-HFHP\2021-05-25\leg_1\F-HFHP_2021-05-25_leg_1.csv
avion du groupe Pinault,F-HFHP,3994ef,2021-05-01,2021-05-01 13:08:08.704000+00:00,2021-05-01 13:54:06.603000+00:00,London Luton Airport,Paris-Le Bourget Airport,46min,45.95,3.4,380.0,GB,FR,London Luton Airport - Paris-Le Bourget Airport,EGGW,LFPB,51.873596,-0.374649,48.964714,2.423425,149.0,81.0,output\F-HFHP\2021-05-01\leg_3\F-HFHP_2021-05-01_leg_3.csv
avion du groupe Pinault,F-HFHP,3994ef,2021-05-01,2021-05-01 10:18:41.603000+00:00,2021-05-01 12:18:06.603000+00:00,Ciampino G. B. Pastine International Airport,London Luton Airport,1h59min,119.42,9.0,1489.0,IT,GB,Ciampino G. B. Pastine International Airport - London Luton Airport,LIRA,EGGW,41.805359,12.590707,51.873001,-0.378212,140.0,174.0,output\F-HFHP\2021-05-01\leg_2\F-HFHP_2021-05-01_leg_2.csv
avion du groupe Pinault,F-HFHP,3994ef,2021-05-01,2021-05-01 06:45:37.304000+00:00,2021-05-01 08:18:34.404000+00:00,Paris-Le Bourget Airport,Ciampino G. B. Pastine International Airport,1h33min,92.95,7.0,1123.0,FR,IT,Paris-Le Bourget Airport - Ciampino G. B. Pastine International Airport,LFPB,LIRA,48.964761,2.440627,41.80107,12.593653,148.0,112.0,output\F-HFHP\2021-05-01\leg_1\F-HFHP_2021-05-01_leg_1.csv
avion du groupe Pinault,F-HFHP,3994ef,2021-04-25,2021-04-25 16:30:52.695000+00:00,2021-04-25 17:18:51.495000+00:00,London Luton Airport,Paris-Le Bourget Airport,48min,47.97,3.6,380.0,GB,FR,London Luton Airport - Paris-Le Bourget Airport,EGGW,LFPB,51.873367,-0.375911,48.965927,2.428049,163.0,66.0,output\F-HFHP\2021-04-25\leg_2\F-HFHP_2021-04-25_leg_2.csv
avion du groupe Pinault,F-HFHP,3994ef,2021-04-25,2021-04-25 13:31:11.895000+00:00,2021-04-25 15:40:26.095000+00:00,Ciampino G. B. Pastine International Airport,London Luton Airport,2h09min,129.23,9.7,1489.0,IT,GB,Ciampino G. B. Pastine International Airport - London Luton Airport,LIRA,EGGW,41.803304,12.592121,51.873764,-0.373459,145.0,159.0,output\F-HFHP\2021-04-25\leg_1\F-HFHP_2021-04-25_leg_1.csv
avion du groupe Pinault,F-HFHP,3994ef,2021-04-23,2021-04-23 09:03:31.013000+00:00,2021-04-23 10:32:26.313000+00:00,Paris-Le Bourget Airport,Ciampino G. B. Pastine International Airport,1h29min,88.92,6.7,1123.0,FR,IT,Paris-Le Bourget Airport - Ciampino G. B. Pastine International Airport,LFPB,LIRA,48.964691,2.43981,41.801489,12.593398,94.0,116.0,output\F-HFHP\2021-04-23\leg_1\F-HFHP_2021-04-23_leg_1.csv
avion du groupe Pinault,F-HFHP,3994ef,2021-04-21,2021-04-21 11:17:15.281000+00:00,2021-04-21 12:22:43.981000+00:00,Milano Linate Airport,Paris-Le Bourget Airport,1h05min,65.47,4.9,650.0,IT,FR,Milano Linate Airport - Paris-Le Bourget Airport,LIML,LFPB,45.439774,9.277627,48.963923,2.420534,103.0,81.0,output\F-HFHP\2021-04-21\leg_4\F-HFHP_2021-04-21_leg_4.csv
avion du groupe Pinault,F-HFHP,3994ef,2021-04-21,2021-04-21 09:28:46.781000+00:00,2021-04-21 10:15:43.082000+00:00,Ciampino G. B. Pastine International Airport,Milano Linate Airport,47min,46.93,3.5,484.0,IT,IT,Ciampino G. B. Pastine International Airport - Milano Linate Airport,LIRA,LIML,41.804003,12.59161,45.440918,9.277496,104.0,126.0,output\F-HFHP\2021-04-21\leg_3\F-HFHP_2021-04-21_leg_3.csv
avion du groupe Pinault,F-HFHP,3994ef,2021-04-21,2021-04-21 07:55:47.382000+00:00,2021-04-21 08:43:33.382000+00:00,Milano Linate Airport,Ciampino G. B. Pastine International Airport,48min,47.77,3.6,485.0,IT,IT,Milano Linate Airport - Ciampino G. B. Pastine International Airport,LIML,LIRA,45.440524,9.277552,41.803528,12.591955,105.0,104.0,output\F-HFHP\2021-04-21\leg_2\F-HFHP_2021-04-21_leg_2.csv
avion du groupe Pinault,F-HFHP,3994ef,2021-04-21,2021-04-21 06:03:12.882000+00:00,2021-04-21 07:04:23.382000+00:00,Paris-Le Bourget Airport,Milano Linate Airport,1h01min,61.17,4.6,649.0,FR,IT,Paris-Le Bourget Airport - Milano Linate Airport,LFPB,LIML,48.96492,2.44305,45.441455,9.277418,191.0,103.0,output\F-HFHP\2021-04-21\leg_1\F-HFHP_2021-04-21_leg_1.csv
avion du groupe Pinault,F-HFHP,3994ef,2021-04-10,2021-04-10 09:15:02.444000+00:00,2021-04-10 10:07:58.344000+00:00,London Luton Airport,Paris-Le Bourget Airport,53min,52.92,4.0,380.0,GB,FR,London Luton Airport - Paris-Le Bourget Airport,EGGW,LFPB,51.87381,-0.373306,48.964854,2.441711,161.0,58.0,output\F-HFHP\2021-04-10\leg_2\F-HFHP_2021-04-10_leg_2.csv
avion du groupe Pinault,F-HFHP,3994ef,2021-04-10,2021-04-10 00:06:14.244000+00:00,2021-04-10 08:05:12.344000+00:00,Boeing Field King County International Airport,London Luton Airport,7h59min,478.97,35.9,7686.0,US,GB,Boeing Field King County International Airport - London Luton Airport,KBFI,EGGW,47.525299,-122.298431,51.873642,-0.374352,119.0,151.0,output\F-HFHP\2021-04-10\leg_1\F-HFHP_2021-04-10_leg_1.csv
avion du groupe Pinault,F-HFHP,3994ef,2021-03-30,2021-03-30 07:13:57.134000+00:00,2021-03-30 09:11:38.434000+00:00,Paris-Le Bourget Airport,Ciampino G. B. Pastine International Airport,1h58min,117.68,8.8,1123.0,FR,IT,Paris-Le Bourget Airport - Ciampino G. B. Pastine International Airport,LFPB,LIRA,48.964854,2.44135,41.803574,12.591955,176.0,116.0,output\F-HFHP\2021-03-30\leg_1\F-HFHP_2021-03-30_leg_1.csv
avion du groupe Pinault,F-HFHP,3994ef,2021-03-23,2021-03-23 16:54:14.218000+00:00,2021-03-23 18:08:55.019000+00:00,Milano Linate Airport,Paris-Le Bourget Airport,1h15min,74.67,5.6,650.0,IT,FR,Milano Linate Airport - Paris-Le Bourget Airport,LIML,LFPB,45.439034,9.277686,48.963684,2.419739,186.0,92.0,output\F-HFHP\2021-03-23\leg_1\F-HFHP_2021-03-23_leg_1.csv
avion du groupe Pinault,F-HFHP,3994ef,2021-03-22,2021-03-22 13:26:42.412000+00:00,2021-03-22 14:27:14.912000+00:00,Paris-Le Bourget Airport,Milano Linate Airport,1h01min,60.53,4.5,649.0,FR,IT,Paris-Le Bourget Airport - Milano Linate Airport,LFPB,LIML,48.965227,2.451614,45.438492,9.277823,271.0,114.0,output\F-HFHP\2021-03-22\leg_1\F-HFHP_2021-03-22_leg_1.csv
avion du groupe Pinault,F-HFHP,3994ef,2021-03-05,2021-03-05 13:49:57.030000+00:00,2021-03-05 14:36:16.430000+00:00,London Luton Airport,Paris-Le Bourget Airport,46min,46.32,3.5,380.0,GB,FR,London Luton Airport - Paris-Le Bourget Airport,EGGW,LFPB,51.873825,-0.37309,48.964005,2.420866,159.0,80.0,output\F-HFHP\2021-03-05\leg_2\F-HFHP_2021-03-05_leg_2.csv
avion du groupe Pinault,F-HFHP,3994ef,2021-03-05,2021-03-05 02:52:30.530000+00:00,2021-03-05 12:38:37.830000+00:00,Los Angeles International Airport,London Luton Airport,9h46min,586.12,44.0,8755.0,US,GB,Los Angeles International Airport - London Luton Airport,KLAX,EGGW,33.938965,-118.388672,51.873642,-0.374426,135.0,174.0,output\F-HFHP\2021-03-05\leg_1\F-HFHP_2021-03-05_leg_1.csv
avion du groupe Pinault,F-HFHP,3994ef,2021-02-23,2021-02-23 00:16:36.240000+00:00,2021-02-23 05:24:19.540000+00:00,Palm Beach International Airport,Los Angeles International Airport,5h08min,307.72,23.1,3748.0,US,US,Palm Beach International Airport - Los Angeles International Airport,KPBI,KLAX,26.682719,-80.092339,33.936493,-118.391082,98.0,28.0,output\F-HFHP\2021-02-23\leg_1\F-HFHP_2021-02-23_leg_1.csv
avion du groupe Pinault,F-HFHP,3994ef,2021-02-22,2021-02-22 13:04:22.317000+00:00,2021-02-22 22:38:38.117000+00:00,Paris-Le Bourget Airport,Palm Beach International Airport,9h34min,574.25,43.1,7296.0,FR,US,Paris-Le Bourget Airport - Palm Beach International Airport,LFPB,KPBI,48.968811,2.438965,26.683319,-80.111786,144.0,66.0,output\F-HFHP\2021-02-22\leg_1\F-HFHP_2021-02-22_leg_1.csv
avion du groupe Pinault,F-HFHP,3994ef,2021-02-03,2021-02-03 19:35:06.782000+00:00,2021-02-03 20:25:11.682000+00:00,London Luton Airport,Paris-Le Bourget Airport,50min,50.07,3.8,380.0,GB,FR,London Luton Airport - Paris-Le Bourget Airport,EGGW,LFPB,51.875381,-0.364108,48.964668,2.438314,202.0,50.0,output\F-HFHP\2021-02-03\leg_3\F-HFHP_2021-02-03_leg_3.csv
avion du groupe Pinault,F-HFHP,3994ef,2021-02-03,2021-02-03 11:26:08.082000+00:00,2021-02-03 18:00:32.782000+00:00,King Khaled International Airport,London Luton Airport,6h34min,394.4,29.6,4960.0,SA,GB,King Khaled International Airport - London Luton Airport,OERK,EGGW,24.909404,46.745427,51.875839,-0.36151,1663.0,158.0,output\F-HFHP\2021-02-03\leg_2\F-HFHP_2021-02-03_leg_2.csv
avion du groupe Pinault,F-HFHP,3994ef,2021-02-03,2021-02-03 07:53:21.382000+00:00,2021-02-03 09:00:31.882000+00:00,Al Maktoum International Airport,King Khaled International Airport,1h07min,67.17,5.0,717.0,AE,SA,Al Maktoum International Airport - King Khaled International Airport,OMDW,OERK,24.895811,55.162716,26.092575,48.151107,208.0,9552.0,output\F-HFHP\2021-02-03\leg_1\F-HFHP_2021-02-03_leg_1.csv
avion du groupe Pinault,F-HFHP,3994ef,2021-01-29,2021-01-29 16:26:19.304000+00:00,2021-01-29 17:12:02.304000+00:00,Paris-Le Bourget Airport,London Luton Airport,46min,45.72,3.4,380.0,FR,GB,Paris-Le Bourget Airport - London Luton Airport,LFPB,EGGW,48.972815,2.45371,51.8753,-0.364532,49.0,164.0,output\F-HFHP\2021-01-29\leg_1\F-HFHP_2021-01-29_leg_1.csv
avion du groupe Pinault,F-HFHP,3994ef,2021-01-15,2021-01-15 21:58:09.194000+00:00,2021-01-15 23:35:47.994000+00:00,Nice-Côte d'Azur Airport,London Luton Airport,1h38min,97.63,7.3,1076.0,FR,GB,Nice-Côte d'Azur Airport - London Luton Airport,LFMN,EGGW,43.660995,7.254234,51.875153,-0.365592,1017.0,155.0,output\F-HFHP\2021-01-15\leg_2\F-HFHP_2021-01-15_leg_2.csv
avion du groupe Pinault,F-HFHP,3994ef,2021-01-15,2021-01-15 14:14:53.194000+00:00,2021-01-15 20:48:45.094000+00:00,Al Maktoum International Airport,Nice-Côte d'Azur Airport,6h34min,393.85,29.5,4802.0,AE,FR,Al Maktoum International Airport - Nice-Côte d'Azur Airport,OMDW,LFMN,24.898837,55.157223,43.614745,7.158574,355.0,284.0,output\F-HFHP\2021-01-15\leg_1\F-HFHP_2021-01-15_leg_1.csv
avion du groupe Pinault,F-HFHP,3994ef,2021-01-08,2021-01-08 09:28:14.742000+00:00,2021-01-08 15:38:20.542000+00:00,Paris-Le Bourget Airport,Al Maktoum International Airport,6h10min,370.08,27.8,5263.0,FR,AE,Paris-Le Bourget Airport - Al Maktoum International Airport,LFPB,OMDW,48.969416,2.441061,24.905869,55.144501,139.0,48.0,output\F-HFHP\2021-01-08\leg_1\F-HFHP_2021-01-08_leg_1.csv
avion du groupe Pinault,F-HFHP,3994ef,2021-01-05,2021-01-05 20:27:01.315000+00:00,2021-01-05 21:13:02.915000+00:00,London Luton Airport,Paris-Le Bourget Airport,46min,46.02,3.5,380.0,GB,FR,London Luton Airport - Paris-Le Bourget Airport,EGGW,LFPB,51.873112,-0.377274,48.964435,2.422413,145.0,66.0,output\F-HFHP\2021-01-05\leg_3\F-HFHP_2021-01-05_leg_3.csv
avion du groupe Pinault,F-HFHP,3994ef,2021-01-05,2021-01-05 18:42:15.315000+00:00,2021-01-05 19:27:27.415000+00:00,Paris-Le Bourget Airport,London Luton Airport,45min,45.2,3.4,380.0,FR,GB,Paris-Le Bourget Airport - London Luton Airport,LFPB,EGGW,48.9646,2.437627,51.873717,-0.373917,186.0,158.0,output\F-HFHP\2021-01-05\leg_2\F-HFHP_2021-01-05_leg_2.csv
avion du groupe Pinault,F-HFHP,3994ef,2021-01-05,2021-01-05 10:25:35.415000+00:00,2021-01-05 17:45:19.115000+00:00,Al Maktoum International Airport,Paris-Le Bourget Airport,7h20min,439.72,33.0,5267.0,AE,FR,Al Maktoum International Airport - Paris-Le Bourget Airport,OMDW,LFPB,24.894647,55.164426,48.964016,2.42104,221.0,88.0,output\F-HFHP\2021-01-05\leg_1\F-HFHP_2021-01-05_leg_1.csv
avion du groupe Pinault,F-HFHP,3994ef,2021-01-03,2021-01-03 17:31:40.234000+00:00,2021-01-03 17:40:26.734000+00:00,Al Minhad Air Base,Al Maktoum International Airport,9min,8.77,0.7,49.0,AE,AE,Al Minhad Air Base - Al Maktoum International Airport,OMDM,OMDW,24.769235,55.648499,24.885361,55.181376,2219.0,82.0,output\F-HFHP\2021-01-03\leg_1\F-HFHP_2021-01-03_leg_1.csv
avion du groupe Pinault,F-HFHP,3994ef,2020-12-25,2020-12-25 18:24:37.225000+00:00,2020-12-25 23:08:02.326000+00:00,Paris-Le Bourget Airport,Al Minhad Air Base,4h43min,283.42,21.3,2460.0,FR,AE,Paris-Le Bourget Airport - Al Minhad Air Base,LFPB,OMDM,48.959026,2.442944,34.008737,24.442978,82.0,12655.0,output\F-HFHP\2020-12-25\leg_1\F-HFHP_2020-12-25_leg_1.csv
avion du groupe Pinault,F-HFHP,3994ef,2020-12-17,2020-12-17 17:42:51.751000+00:00,2020-12-17 18:27:45.551000+00:00,Paris-Le Bourget Airport,London Luton Airport,45min,44.88,3.4,380.0,FR,GB,Paris-Le Bourget Airport - London Luton Airport,LFPB,EGGW,48.973858,2.457663,51.875519,-0.363217,9.0,170.0,output\F-HFHP\2020-12-17\leg_1\F-HFHP_2020-12-17_leg_1.csv
avion du groupe Pinault,F-HFHP,3994ef,2020-11-24,2020-11-24 20:26:33.982000+00:00,2020-11-24 21:41:34.383000+00:00,Rennes-Saint-Jacques Airport,Milano Linate Airport,1h15min,75.0,5.6,889.0,FR,IT,Rennes-Saint-Jacques Airport - Milano Linate Airport,LFRN,LIML,48.069794,-1.713445,45.433867,9.278289,533.0,137.0,output\F-HFHP\2020-11-24\leg_3\F-HFHP_2020-11-24_leg_3.csv
avion du groupe Pinault,F-HFHP,3994ef,2020-11-24,2020-11-24 15:56:59.482000+00:00,2020-11-24 16:36:42.982000+00:00,Paris-Le Bourget Airport,Rennes-Saint-Jacques Airport,40min,39.72,3.0,323.0,FR,FR,Paris-Le Bourget Airport - Rennes-Saint-Jacques Airport,LFPB,LFRN,48.964901,2.443157,48.070084,-1.717712,303.0,100.0,output\F-HFHP\2020-11-24\leg_1\F-HFHP_2020-11-24_leg_1.csv
avion du groupe Pinault,F-HFHP,3994ef,2020-11-05,2020-11-05 14:24:59.983000+00:00,2020-11-05 15:14:07.683000+00:00,London Luton Airport,Paris-Le Bourget Airport,49min,49.12,3.7,380.0,GB,FR,London Luton Airport - Paris-Le Bourget Airport,EGGW,LFPB,51.874283,-0.370417,48.963364,2.418542,206.0,96.0,output\F-HFHP\2020-11-05\leg_1\F-HFHP_2020-11-05_leg_1.csv
avion du groupe Pinault,F-HFHP,3994ef,2020-11-03,2020-11-03 16:52:50.483000+00:00,2020-11-03 18:16:42.883000+00:00,Milano Linate Airport,London Luton Airport,1h24min,83.87,6.3,1006.0,IT,GB,Milano Linate Airport - London Luton Airport,LIML,EGGW,45.443573,9.277169,51.876526,-0.357575,154.0,178.0,output\F-HFHP\2020-11-03\leg_2\F-HFHP_2020-11-03_leg_2.csv
avion du groupe Pinault,F-HFHP,3994ef,2020-11-03,2020-11-03 07:15:35.283000+00:00,2020-11-03 08:20:18.083000+00:00,Paris-Le Bourget Airport,Milano Linate Airport,1h05min,64.7,4.9,650.0,FR,IT,Paris-Le Bourget Airport - Milano Linate Airport,LFPB,LIML,48.969727,2.442064,45.429072,9.278758,216.0,168.0,output\F-HFHP\2020-11-03\leg_1\F-HFHP_2020-11-03_leg_1.csv
avion du groupe Pinault,F-HFHP,3994ef,2020-10-23,2020-10-23 13:16:40.121000+00:00,2020-10-23 14:00:00.821000+00:00,London Luton Airport,Paris-Le Bourget Airport,43min,43.33,3.2,380.0,GB,FR,London Luton Airport - Paris-Le Bourget Airport,EGGW,LFPB,51.875393,-0.363998,48.96524,2.450022,212.0,104.0,output\F-HFHP\2020-10-23\leg_2\F-HFHP_2020-10-23_leg_2.csv
avion du groupe Pinault,F-HFHP,3994ef,2020-10-23,2020-10-23 03:08:44.221000+00:00,2020-10-23 12:18:18.321000+00:00,Los Angeles International Airport,London Luton Airport,9h10min,549.57,41.2,8755.0,US,GB,Los Angeles International Airport - London Luton Airport,KLAX,EGGW,33.936768,-118.388329,51.875812,-0.36171,109.0,178.0,output\F-HFHP\2020-10-23\leg_1\F-HFHP_2020-10-23_leg_1.csv
avion du groupe Pinault,F-HFHP,3994ef,2020-10-15,2020-10-15 17:47:52.909000+00:00,2020-10-15 19:46:15.509000+00:00,Seattle Tacoma International Airport,Los Angeles International Airport,1h58min,118.37,8.9,1535.0,US,US,Seattle Tacoma International Airport - Los Angeles International Airport,KSEA,KLAX,47.459262,-122.311073,33.951432,-118.408756,127.0,55.0,output\F-HFHP\2020-10-15\leg_1\F-HFHP_2020-10-15_leg_1.csv
avion du groupe Pinault,F-HFHP,3994ef,2020-10-11,2020-10-11 16:26:52.902000+00:00,2020-10-12 01:33:28.290000+00:00,London Luton Airport,Seattle Tacoma International Airport,9h07min,546.58,41.0,7694.0,GB,US,London Luton Airport - Seattle Tacoma International Airport,EGGW,KSEA,51.875839,-0.361361,47.456887,-122.317974,10.0,129.0,output\F-HFHP\2020-10-11\leg_2\F-HFHP_2020-10-11_leg_2_merged.csv
avion du groupe Pinault,F-HFHP,3994ef,2020-10-11,2020-10-11 12:52:37.102000+00:00,2020-10-11 13:42:50.902000+00:00,Paris-Le Bourget Airport,London Luton Airport,50min,50.22,3.8,380.0,FR,GB,Paris-Le Bourget Airport - London Luton Airport,LFPB,EGGW,48.969602,2.441928,51.874969,-0.366483,-117.0,162.0,output\F-HFHP\2020-10-11\leg_1\F-HFHP_2020-10-11_leg_1.csv
avion du groupe Pinault,F-HFHP,3994ef,2020-09-29,2020-09-29 14:34:49.374000+00:00,2020-09-29 15:21:15.774000+00:00,Milano Linate Airport,Ciampino G. B. Pastine International Airport,46min,46.43,3.5,487.0,IT,IT,Milano Linate Airport - Ciampino G. B. Pastine International Airport,LIML,LIRA,45.459686,9.275469,41.800552,12.593953,572.0,116.0,output\F-HFHP\2020-09-29\leg_2\F-HFHP_2020-09-29_leg_2.csv
avion du groupe Pinault,F-HFHP,3994ef,2020-09-29,2020-09-29 07:09:58.674000+00:00,2020-09-29 08:32:24.874000+00:00,London Luton Airport,Milano Linate Airport,1h22min,82.43,6.2,1007.0,GB,IT,London Luton Airport - Milano Linate Airport,EGGW,LIML,51.875702,-0.362103,45.432449,9.278412,193.0,152.0,output\F-HFHP\2020-09-29\leg_1\F-HFHP_2020-09-29_leg_1.csv
avion du groupe Pinault,F-HFHP,3994ef,2020-09-28,2020-09-28 16:14:07.367000+00:00,2020-09-28 16:59:20.567000+00:00,Paris-Le Bourget Airport,London Luton Airport,45min,45.22,3.4,380.0,FR,GB,Paris-Le Bourget Airport - London Luton Airport,LFPB,EGGW,48.968445,2.437838,51.876801,-0.355719,180.0,185.0,output\F-HFHP\2020-09-28\leg_1\F-HFHP_2020-09-28_leg_1.csv
avion du groupe Pinault,F-HFHP,3994ef,2020-09-02,2020-09-02 16:18:13.210000+00:00,2020-09-02 17:02:28.010000+00:00,Paris-Le Bourget Airport,London Luton Airport,44min,44.23,3.3,378.0,FR,GB,Paris-Le Bourget Airport - London Luton Airport,LFPB,EGGW,48.972382,2.452205,51.891037,-0.273619,76.0,174.0,output\F-HFHP\2020-09-02\leg_1\F-HFHP_2020-09-02_leg_1.csv
avion du groupe Pinault,F-HFHP,3994ef,2020-08-12,2020-08-12 07:39:48.404000+00:00,2020-08-12 18:42:39.004000+00:00,Paris-Le Bourget Airport,Los Angeles International Airport,11h03min,662.83,49.7,9121.0,FR,US,Paris-Le Bourget Airport - Los Angeles International Airport,LFPB,KLAX,48.971185,2.447927,33.936859,-118.387887,85.0,44.0,output\F-HFHP\2020-08-12\leg_1\F-HFHP_2020-08-12_leg_1.csv
avion du groupe Pinault,F-HFHP,3994ef,2020-07-31,2020-07-31 20:23:37.851000+00:00,2020-07-31 23:59:36.851000+00:00,Los Angeles International Airport,Paris-Le Bourget Airport,3h36min,215.98,16.2,3192.0,US,FR,Los Angeles International Airport - Paris-Le Bourget Airport,KLAX,LFPB,33.938919,-118.389176,42.098073,-83.238682,641.0,14323.0,output\F-HFHP\2020-07-31\leg_3\F-HFHP_2020-07-31_leg_3.csv
avion du groupe Pinault,F-HFHP,3994ef,2020-07-30,2020-07-30 14:39:14.103000+00:00,2020-07-31 01:26:38.351000+00:00,Paris-Le Bourget Airport,Los Angeles International Airport,10h47min,647.4,48.6,9121.0,FR,US,Paris-Le Bourget Airport - Los Angeles International Airport,LFPB,KLAX,48.970021,2.443663,33.937419,-118.38232,436.0,70.0,output\F-HFHP\2020-07-30\leg_1\F-HFHP_2020-07-30_leg_1_merged.csv
avion du groupe Pinault,F-HFHP,3994ef,2020-07-21,2020-07-21 16:05:00.343000+00:00,2020-07-21 17:10:06.743000+00:00,Milano Linate Airport,Paris-Le Bourget Airport,1h05min,65.1,4.9,649.0,IT,FR,Milano Linate Airport - Paris-Le Bourget Airport,LIML,LFPB,45.447144,9.276842,48.967042,2.432171,1917.0,108.0,output\F-HFHP\2020-07-21\leg_1\F-HFHP_2020-07-21_leg_1.csv
avion du groupe Pinault,F-HFHP,3994ef,2020-07-20,2020-07-20 16:14:57.145000+00:00,2020-07-20 16:29:10.145000+00:00,Milan Malpensa International Airport,Milano Linate Airport,14min,14.22,1.1,47.0,IT,IT,Milan Malpensa International Airport - Milano Linate Airport,LIMC,LIML,45.620076,8.736259,45.432005,9.27849,252.0,214.0,output\F-HFHP\2020-07-20\leg_2\F-HFHP_2020-07-20_leg_2.csv
avion du groupe Pinault,F-HFHP,3994ef,2020-07-20,2020-07-20 14:01:25.245000+00:00,2020-07-20 14:57:38.445000+00:00,Paris-Le Bourget Airport,Milan Malpensa International Airport,56min,56.22,4.2,603.0,FR,IT,Paris-Le Bourget Airport - Milan Malpensa International Airport,LFPB,LIMC,48.964828,2.443261,45.622264,8.725067,259.0,230.0,output\F-HFHP\2020-07-20\leg_1\F-HFHP_2020-07-20_leg_1.csv
