propriétaire,registration,icao24,departure_date_only_utc,departure_date_utc,arrival_date_utc,airport_departure,airport_arrival,flight_duration_str,flight_duration_min,kerosene_litres,co2_emission_tonnes,distance_km,iso_country_dep,iso_country_arr,routes,airport_dep_icao,airport_arr_icao,latitude_dep,longitude_dep,latitude_arr,longitude_arr,altitude_dep_m,altitude_arr_m,path_csv
avion du groupe JC-Decaux,F-HJJJ,39a529,2021-06-14,2021-06-14 15:38:06,2021-06-14 16:40:36,Milano Linate Airport,Paris-Le Bourget Airport,1h02min,62.48,1056.5,2.7,649.0,IT,FR,Milano Linate Airport - Paris-Le Bourget Airport,LIML,LFPB,45.448065,9.276614,48.965878,2.427979,168.0,8.0,output\F-HJJJ\2021-06-14\leg_2\F-HJJJ_baro_2021-06-14_leg_2.csv
avion du groupe JC-Decaux,F-HJJJ,39a529,2021-06-14,2021-06-14 13:14:52,2021-06-14 14:13:31,Paris-Le Bourget Airport,Milano Linate Airport,59min,58.65,991.8,2.5,650.0,FR,IT,Paris-Le Bourget Airport - Milano Linate Airport,LFPB,LIML,48.964714,2.439471,45.428094,9.278825,61.0,152.0,output\F-HJJJ\2021-06-14\leg_1\F-HJJJ_baro_2021-06-14_leg_1.csv
avion du groupe JC-Decaux,F-HJJJ,39a529,2021-06-10,2021-06-10 17:52:44,2021-06-10 19:00:53,Milano Linate Airport,Paris-Le Bourget Airport,1h08min,68.15,1152.4,3.0,650.0,IT,FR,Milano Linate Airport - Paris-Le Bourget Airport,LIML,LFPB,45.443939,9.277169,48.966019,2.42826,140.0,-8.0,output\F-HJJJ\2021-06-10\leg_3\F-HJJJ_baro_2021-06-10_leg_3.csv
avion du groupe JC-Decaux,F-HJJJ,39a529,2021-06-10,2021-06-10 15:38:38,2021-06-10 17:00:54,Saint-Nazaire-Montoir Airport,Milano Linate Airport,1h22min,82.25,1390.8,3.6,904.0,FR,IT,Saint-Nazaire-Montoir Airport - Milano Linate Airport,LFRZ,LIML,47.310974,-2.154556,45.425627,9.279227,53.0,156.0,output\F-HJJJ\2021-06-10\leg_2\F-HJJJ_baro_2021-06-10_leg_2.csv
avion du groupe JC-Decaux,F-HJJJ,39a529,2021-06-10,2021-06-10 13:58:55,2021-06-10 14:42:11,Paris-Le Bourget Airport,Saint-Nazaire-Montoir Airport,43min,43.25,731.4,1.9,386.0,FR,FR,Paris-Le Bourget Airport - Saint-Nazaire-Montoir Airport,LFPB,LFRZ,48.964874,2.442064,47.317836,-2.121136,54.0,30.0,output\F-HJJJ\2021-06-10\leg_1\F-HJJJ_baro_2021-06-10_leg_1.csv
avion du groupe JC-Decaux,F-HJJJ,39a529,2021-06-06,2021-06-06 21:00:09,2021-06-06 22:48:01,Milano Linate Airport,Adolfo Suarez Madrid-Barajas Airport,1h48min,107.87,1824.1,4.7,1181.0,IT,ES,Milano Linate Airport - Adolfo Suarez Madrid-Barajas Airport,LIML,LEMD,45.446995,9.276815,40.484299,-3.547058,107.0,526.0,output\F-HJJJ\2021-06-06\leg_3\F-HJJJ_baro_2021-06-06_leg_3.csv
avion du groupe JC-Decaux,F-HJJJ,39a529,2021-06-06,2021-06-06 18:24:18,2021-06-06 19:56:31,Quimper-Cornouaille Airport,Milano Linate Airport,1h32min,92.22,1559.4,4.0,1065.0,FR,IT,Quimper-Cornouaille Airport - Milano Linate Airport,LFRQ,LIML,47.926181,-4.184875,45.428979,9.278758,1372.0,126.0,output\F-HJJJ\2021-06-06\leg_2\F-HJJJ_baro_2021-06-06_leg_2.csv
avion du groupe JC-Decaux,F-HJJJ,39a529,2021-06-06,2021-06-06 16:46:19,2021-06-06 17:45:36,Dijon-Bourgogne Airport,Quimper-Cornouaille Airport,59min,59.28,1002.4,2.6,691.0,FR,FR,Dijon-Bourgogne Airport - Quimper-Cornouaille Airport,LFSD,LFRQ,47.264301,5.095191,47.969559,-4.03878,216.0,614.0,output\F-HJJJ\2021-06-06\leg_1\F-HJJJ_baro_2021-06-06_leg_1.csv
avion du groupe JC-Decaux,F-HJJJ,39a529,2021-06-04,2021-06-04 16:30:24,2021-06-04 17:32:15,Quimper-Cornouaille Airport,Dijon-Bourgogne Airport,1h02min,61.83,1045.5,2.7,701.0,FR,FR,Quimper-Cornouaille Airport - Dijon-Bourgogne Airport,LFRQ,LFSD,47.921814,-4.177002,47.266442,5.09491,1628.0,168.0,output\F-HJJJ\2021-06-04\leg_2\F-HJJJ_baro_2021-06-04_leg_2.csv
avion du groupe JC-Decaux,F-HJJJ,39a529,2021-06-04,2021-06-04 15:12:31,2021-06-04 15:54:05,Paris-Le Bourget Airport,Lorient South Brittany (Bretagne Sud) Airport,42min,41.57,702.9,1.8,469.0,FR,FR,Paris-Le Bourget Airport - Lorient South Brittany (Bretagne Sud) Airport,LFPB,LFRH,48.968671,2.438531,47.96724,-3.726267,99.0,815.0,output\F-HJJJ\2021-06-04\leg_1\F-HJJJ_baro_2021-06-04_leg_1.csv
avion du groupe JC-Decaux,F-HJJJ,39a529,2021-05-31,2021-05-31 16:13:59,2021-05-31 16:52:07,Saint-Nazaire-Montoir Airport,Paris-Le Bourget Airport,38min,38.12,644.6,1.7,387.0,FR,FR,Saint-Nazaire-Montoir Airport - Paris-Le Bourget Airport,LFRZ,LFPB,47.3134,-2.143707,48.965973,2.42819,188.0,38.0,output\F-HJJJ\2021-05-31\leg_2\F-HJJJ_baro_2021-05-31_leg_2.csv
avion du groupe JC-Decaux,F-HJJJ,39a529,2021-05-31,2021-05-31 12:43:44,2021-05-31 14:10:00,Milano Linate Airport,Saint-Nazaire-Montoir Airport,1h26min,86.27,1458.8,3.7,904.0,IT,FR,Milano Linate Airport - Saint-Nazaire-Montoir Airport,LIML,LFRZ,45.443782,9.277217,47.306351,-2.178726,107.0,80.0,output\F-HJJJ\2021-05-31\leg_1\F-HJJJ_baro_2021-05-31_leg_1.csv
avion du groupe JC-Decaux,F-HJJJ,39a529,2021-05-30,2021-05-30 13:21:00,2021-05-30 14:01:09,Avignon-Caumont Airport,Milano Linate Airport,40min,40.13,678.6,1.7,386.0,FR,IT,Avignon-Caumont Airport - Milano Linate Airport,LFMV,LIML,43.87175,4.910633,45.408123,9.280969,879.0,256.0,output\F-HJJJ\2021-05-30\leg_1\F-HJJJ_baro_2021-05-30_leg_1.csv
avion du groupe JC-Decaux,F-HJJJ,39a529,2021-05-28,2021-05-28 10:51:46,2021-05-28 11:46:43,Milano Linate Airport,Avignon-Caumont Airport,55min,54.95,929.2,2.4,383.0,IT,FR,Milano Linate Airport - Avignon-Caumont Airport,LIML,LFMV,45.445039,9.277083,44.015048,4.872567,117.0,625.0,output\F-HJJJ\2021-05-28\leg_3\F-HJJJ_baro_2021-05-28_leg_3.csv
avion du groupe JC-Decaux,F-HJJJ,39a529,2021-05-28,2021-05-28 08:15:47,2021-05-28 09:33:50,Saint-Nazaire-Montoir Airport,Milano Linate Airport,1h18min,78.03,1319.5,3.4,903.0,FR,IT,Saint-Nazaire-Montoir Airport - Milano Linate Airport,LFRZ,LIML,47.312668,-2.147141,45.428101,9.27887,58.0,118.0,output\F-HJJJ\2021-05-28\leg_2\F-HJJJ_baro_2021-05-28_leg_2.csv
avion du groupe JC-Decaux,F-HJJJ,39a529,2021-05-28,2021-05-28 06:26:30,2021-05-28 07:11:03,Paris-Le Bourget Airport,Saint-Nazaire-Montoir Airport,45min,44.55,753.3,1.9,389.0,FR,FR,Paris-Le Bourget Airport - Saint-Nazaire-Montoir Airport,LFPB,LFRZ,48.964005,2.425936,47.305919,-2.180504,-23.0,46.0,output\F-HJJJ\2021-05-28\leg_1\F-HJJJ_baro_2021-05-28_leg_1.csv
avion du groupe JC-Decaux,F-HJJJ,39a529,2021-05-26,2021-05-26 17:14:23,2021-05-26 18:15:18,Avignon-Caumont Airport,Paris-Le Bourget Airport,1h01min,60.9,1029.8,2.6,596.0,FR,FR,Avignon-Caumont Airport - Paris-Le Bourget Airport,LFMV,LFPB,43.879623,4.905076,48.9646,2.437275,612.0,38.0,output\F-HJJJ\2021-05-26\leg_3\F-HJJJ_baro_2021-05-26_leg_3.csv
avion du groupe JC-Decaux,F-HJJJ,39a529,2021-05-26,2021-05-26 15:44:00,2021-05-26 16:30:46,Figari Sud-Corse Airport,Avignon-Caumont Airport,47min,46.75,790.5,2.0,444.0,FR,FR,Figari Sud-Corse Airport - Avignon-Caumont Airport,LFKF,LFMV,41.43759,9.054395,43.985115,4.880415,1092.0,598.0,output\F-HJJJ\2021-05-26\leg_2\F-HJJJ_baro_2021-05-26_leg_2.csv
