propriétaire,registration,icao24,departure_date_only_utc,departure_date_utc,arrival_date_utc,airport_departure,airport_arrival,flight_duration_str,flight_duration_min,kerosene_litres,co2_emission_tonnes,distance_km,iso_country_dep,iso_country_arr,routes,airport_dep_icao,airport_arr_icao,latitude_dep,longitude_dep,latitude_arr,longitude_arr,altitude_dep_m,altitude_arr_m,path_csv
avion de location Valljet,F-GPGA,393CC0,2021-06-25,2021-06-25 13:17:38.794000+00:00,2021-06-25 14:32:15.894000+00:00,Cannes-Mandelieu Airport,Paris-Le Bourget Airport,1h15min,74.62,1181.5,3.0,695.0,FR,FR,Cannes-Mandelieu Airport - Paris-Le Bourget Airport,LFMD,LFPB,43.547836,6.950897,48.9646,2.437908,-20.0,19.0,output\F-GPGA\2021-06-25\leg_3\F-GPGA_baro_2021-06-25_leg_3.csv
avion de location Valljet,F-GPGA,393CC0,2021-06-25,2021-06-25 10:50:16.794000+00:00,2021-06-25 12:10:45.294000+00:00,Cologne Bonn Airport,Cannes-Mandelieu Airport,1h20min,80.47,1274.1,3.3,813.0,DE,FR,Cologne Bonn Airport - Cannes-Mandelieu Airport,EDDK,LFMD,50.863208,7.133942,43.550177,6.950487,53.0,-19.0,output\F-GPGA\2021-06-25\leg_2\F-GPGA_baro_2021-06-25_leg_2.csv
avion de location Valljet,F-GPGA,393CC0,2021-06-25,2021-06-25 08:40:56.294000+00:00,2021-06-25 09:28:41.093000+00:00,Paris-Le Bourget Airport,Cologne Bonn Airport,48min,47.73,755.7,1.9,399.0,FR,DE,Paris-Le Bourget Airport - Cologne Bonn Airport,LFPB,EDDK,48.967621,2.434458,50.860153,7.158484,69.0,42.0,output\F-GPGA\2021-06-25\leg_1\F-GPGA_baro_2021-06-25_leg_1.csv
avion de location Valljet,F-GPGA,393CC0,2021-06-24,2021-06-24 17:14:17.636000+00:00,2021-06-24 18:39:25.336000+00:00,Vaclav Havel Airport Prague,Paris-Le Bourget Airport,1h25min,85.12,1347.7,3.5,862.0,CZ,FR,Vaclav Havel Airport Prague - Paris-Le Bourget Airport,LKPR,LFPB,50.106129,14.240657,48.965332,2.451641,335.0,26.0,output\F-GPGA\2021-06-24\leg_2\F-GPGA_baro_2021-06-24_leg_2.csv
avion de location Valljet,F-GPGA,393CC0,2021-06-24,2021-06-24 05:06:30.936000+00:00,2021-06-24 06:26:26.536000+00:00,Paris-Le Bourget Airport,Vaclav Havel Airport Prague,1h20min,79.92,1265.4,3.2,865.0,FR,CZ,Paris-Le Bourget Airport - Vaclav Havel Airport Prague,LFPB,LKPR,48.967228,2.433616,50.112274,14.261145,69.0,301.0,output\F-GPGA\2021-06-24\leg_1\F-GPGA_baro_2021-06-24_leg_1.csv
avion de location Valljet,F-GPGA,393CC0,2021-06-23,2021-06-23 12:44:55.397000+00:00,2021-06-23 13:40:31.897000+00:00,Agen-La Garenne Airport,Paris-Le Bourget Airport,56min,55.6,880.3,2.3,551.0,FR,FR,Agen-La Garenne Airport - Paris-Le Bourget Airport,LFBA,LFPB,44.183241,0.557033,48.965836,2.427767,472.0,-26.0,output\F-GPGA\2021-06-23\leg_1\F-GPGA_baro_2021-06-23_leg_1.csv
avion de location Valljet,F-GPGA,393CC0,2021-06-18,2021-06-18 14:45:50.621000+00:00,2021-06-18 15:41:21.621000+00:00,Paris-Le Bourget Airport,Agen-La Garenne Airport,56min,55.52,879.1,2.3,553.0,FR,FR,Paris-Le Bourget Airport - Agen-La Garenne Airport,LFPB,LFBA,48.97142,2.448684,44.154239,0.660291,91.0,370.0,output\F-GPGA\2021-06-18\leg_2\F-GPGA_baro_2021-06-18_leg_2.csv
avion de location Valljet,F-GPGA,393CC0,2021-06-18,2021-06-18 06:15:32.421000+00:00,2021-06-18 07:04:49.221000+00:00,Agen-La Garenne Airport,Paris-Le Bourget Airport,49min,49.27,780.1,2.0,544.0,FR,FR,Agen-La Garenne Airport - Paris-Le Bourget Airport,LFBA,LFPB,44.243637,0.559387,48.967414,2.433761,1832.0,57.0,output\F-GPGA\2021-06-18\leg_1\F-GPGA_baro_2021-06-18_leg_1.csv
avion de location Valljet,F-GPGA,393CC0,2021-06-17,2021-06-17 07:18:42.604000+00:00,2021-06-17 09:05:12.404000+00:00,Falcone Borsellino Airport,Agen-La Garenne Airport,1h46min,106.48,1685.9,4.3,1229.0,IT,FR,Falcone Borsellino Airport - Agen-La Garenne Airport,LICJ,LFBA,38.432643,13.115417,44.187424,0.548486,3985.0,274.0,output\F-GPGA\2021-06-17\leg_2\F-GPGA_baro_2021-06-17_leg_2.csv
avion de location Valljet,F-GPGA,393CC0,2021-06-17,2021-06-17 04:05:48.204000+00:00,2021-06-17 06:10:08.204000+00:00,Paris-Le Bourget Airport,Falcone Borsellino Airport,2h04min,124.33,1968.6,5.1,1475.0,FR,IT,Paris-Le Bourget Airport - Falcone Borsellino Airport,LFPB,LICJ,48.966064,2.428846,38.229862,13.250766,211.0,648.0,output\F-GPGA\2021-06-17\leg_1\F-GPGA_baro_2021-06-17_leg_1.csv
avion de location Valljet,F-GPGA,393CC0,2021-06-13,2021-06-13 14:23:11.626000+00:00,2021-06-13 15:37:18.926000+00:00,Nice-Côte d'Azur Airport,Paris-Le Bourget Airport,1h14min,74.12,1173.6,3.0,695.0,FR,FR,Nice-Côte d'Azur Airport - Paris-Le Bourget Airport,LFMN,LFPB,43.668978,7.231162,48.965599,2.426967,468.0,-46.0,output\F-GPGA\2021-06-13\leg_2\F-GPGA_baro_2021-06-13_leg_2.csv
