long,lat,elevation,time
2.56061,48.971232,564,2022-07-24T17:55:06.310Z
2.556082,48.971008,549,2022-07-24T17:55:09.790Z
2.55237,48.970813,533,2022-07-24T17:55:12.610Z
2.545937,48.970487,503,2022-07-24T17:55:17.700Z
2.540307,48.97023,472,2022-07-24T17:55:22.300Z
2.536107,48.969975,442,2022-07-24T17:55:25.930Z
2.530903,48.969696,411,2022-07-24T17:55:30.190Z
2.524813,48.96936,381,2022-07-24T17:55:35.670Z
2.520495,48.96909,358,2022-07-24T17:55:39.430Z
2.51558,48.968811,328,2022-07-24T17:55:44.000Z
2.512418,48.968628,312,2022-07-24T17:55:46.820Z
2.505389,48.968252,282,2022-07-24T17:55:53.400Z
2.498305,48.96788,259,2022-07-24T17:56:00.310Z
2.494953,48.967667,244,2022-07-24T17:56:03.560Z
2.491713,48.967484,229,2022-07-24T17:56:06.980Z
2.488909,48.967368,221,2022-07-24T17:56:09.730Z
2.482417,48.967026,198,2022-07-24T17:56:16.670Z
2.475393,48.96667,175,2022-07-24T17:56:24.620Z
2.471149,48.966431,160,2022-07-24T17:56:29.700Z
2.464529,48.96611,130,2022-07-24T17:56:37.840Z
2.456923,48.965652,107,2022-07-24T17:56:46.860Z
2.451148,48.965332,76,2022-07-24T17:56:53.850Z
2.446699,48.965087,61,2022-07-24T17:56:59.090Z
2.440916,48.964761,46,2022-07-24T17:57:06.350Z
2.440916,48.964761,46,2022-07-24T17:57:06.350Z
