propriétaire,registration,icao24,departure_date_only_utc,departure_date_utc,arrival_date_utc,airport_departure,airport_arrival,flight_duration_str,flight_duration_min,kerosene_litres,co2_emission_tonnes,distance_km,iso_country_dep,iso_country_arr,routes,airport_dep_icao,airport_arr_icao,latitude_dep,longitude_dep,latitude_arr,longitude_arr,altitude_dep_m,altitude_arr_m,path_csv
Valljet,F-HGRI,399A28,2021-07-07,2021-07-07 13:52:16.934000+00:00,2021-07-07 16:04:10.333000+00:00,Paris-Le Bourget Airport,A/C in cruise,2h12min,131.88,1002.3,2.6,1373.0,FR,A/C in cruise,Paris-Le Bourget Airport - A/C in cruise,LFPB,A/C in cruise,48.969882,2.442434,42.647715,17.678407,107.0,8276.0,output\F-HGRI\2021-07-07\leg_1\F-HGRI_baro_2021-07-07_leg_1.csv
Valljet,F-HGRI,399A28,2021-07-06,2021-07-06 13:47:27.954000+00:00,2021-07-06 14:21:15.454000+00:00,Lille-Lesquin Airport,Paris-Le Bourget Airport,34min,33.78,256.7,0.7,184.0,FR,FR,Lille-Lesquin Airport - Paris-Le Bourget Airport,LFQQ,LFPB,50.563843,3.087809,48.965413,2.452553,463.0,130.0,output\F-HGRI\2021-07-06\leg_3\F-HGRI_baro_2021-07-06_leg_3.csv
Valljet,F-HGRI,399A28,2021-07-06,2021-07-06 12:13:22.754000+00:00,2021-07-06 12:47:41.654000+00:00,Metz-Nancy-Lorraine Airport,Lille-Lesquin Airport,34min,34.3,260.7,0.7,281.0,FR,FR,Metz-Nancy-Lorraine Airport - Lille-Lesquin Airport,LFJL,LFQQ,48.958663,6.198963,50.580826,3.209237,1425.0,484.0,output\F-HGRI\2021-07-06\leg_2\F-HGRI_baro_2021-07-06_leg_2.csv
Valljet,F-HGRI,399A28,2021-07-06,2021-07-06 05:10:54.954000+00:00,2021-07-06 05:49:50.154000+00:00,Lille-Lesquin Airport,Metz-Nancy-Lorraine Airport,39min,38.92,295.8,0.8,288.0,FR,FR,Lille-Lesquin Airport - Metz-Nancy-Lorraine Airport,LFQQ,LFJL,50.56411,3.089385,49.050888,6.336576,356.0,842.0,output\F-HGRI\2021-07-06\leg_1\F-HGRI_baro_2021-07-06_leg_1.csv
Valljet,F-HGRI,399A28,2021-07-05,2021-07-05 19:52:33.132000+00:00,2021-07-05 20:17:32.232000+00:00,Paris-Le Bourget Airport,Lille-Lesquin Airport,25min,24.98,189.8,0.5,185.0,FR,FR,Paris-Le Bourget Airport - Lille-Lesquin Airport,LFPB,LFQQ,48.969277,2.44041,50.571167,3.141512,191.0,240.0,output\F-HGRI\2021-07-05\leg_4\F-HGRI_baro_2021-07-05_leg_4.csv
Valljet,F-HGRI,399A28,2021-07-05,2021-07-05 16:02:02.032000+00:00,2021-07-05 19:02:06.832000+00:00,Catania-Fontanarossa Airport,Paris-Le Bourget Airport,3h00min,180.07,1368.5,3.5,1633.0,IT,FR,Catania-Fontanarossa Airport - Paris-Le Bourget Airport,LICC,LFPB,37.466544,15.063868,48.965424,2.452979,53.0,156.0,output\F-HGRI\2021-07-05\leg_3\F-HGRI_baro_2021-07-05_leg_3.csv
Valljet,F-HGRI,399A28,2021-07-05,2021-07-05 14:11:33.732000+00:00,2021-07-05 15:13:35.032000+00:00,Olbia Costa Smeralda Airport,Catania-Fontanarossa Airport,1h02min,62.02,471.4,1.2,612.0,IT,IT,Olbia Costa Smeralda Airport - Catania-Fontanarossa Airport,LIEO,LICC,40.889996,9.501301,37.465986,15.057121,432.0,68.0,output\F-HGRI\2021-07-05\leg_2\F-HGRI_baro_2021-07-05_leg_2.csv
Valljet,F-HGRI,399A28,2021-07-05,2021-07-05 11:03:50.932000+00:00,2021-07-05 12:56:53.432000+00:00,Paris-Le Bourget Airport,Olbia Costa Smeralda Airport,1h53min,113.03,859.0,2.2,1055.0,FR,IT,Paris-Le Bourget Airport - Olbia Costa Smeralda Airport,LFPB,LIEO,48.967484,2.434317,40.918076,9.555054,284.0,168.0,output\F-HGRI\2021-07-05\leg_1\F-HGRI_baro_2021-07-05_leg_1.csv
Valljet,F-HGRI,399A28,2021-07-03,2021-07-03 17:38:13.017000+00:00,2021-07-03 19:21:41.417000+00:00,Klagenfurt Airport,Paris-Le Bourget Airport,1h43min,103.47,786.4,2.0,925.0,AT,FR,Klagenfurt Airport - Paris-Le Bourget Airport,LOWK,LFPB,47.194752,14.591464,48.965149,2.447768,2502.0,76.0,output\F-HGRI\2021-07-03\leg_3\F-HGRI_baro_2021-07-03_leg_3.csv
Valljet,F-HGRI,399A28,2021-07-03,2021-07-03 10:04:51.217000+00:00,2021-07-03 11:30:51.417000+00:00,Paris-Le Bourget Airport,Graz Airport,1h26min,86.0,653.6,1.7,953.0,FR,AT,Paris-Le Bourget Airport - Graz Airport,LFPB,LOWG,48.96923,2.440121,47.271563,14.99676,120.0,1932.0,output\F-HGRI\2021-07-03\leg_2\F-HGRI_baro_2021-07-03_leg_2.csv
Valljet,F-HGRI,399A28,2021-07-02,2021-07-02 15:45:45.846000+00:00,2021-07-02 17:24:55.746000+00:00,Salzburg Airport,Paris-Le Bourget Airport,1h39min,99.15,753.5,1.9,794.0,AT,FR,Salzburg Airport - Paris-Le Bourget Airport,LOWS,LFPB,47.791039,13.005348,48.966018,2.428412,419.0,26.0,output\F-HGRI\2021-07-02\leg_2\F-HGRI_baro_2021-07-02_leg_2.csv
Valljet,F-HGRI,399A28,2021-07-02,2021-07-02 06:46:14.446000+00:00,2021-07-02 07:59:09.046000+00:00,Paris-Le Bourget Airport,Salzburg Airport,1h13min,72.9,554.0,1.4,791.0,FR,AT,Paris-Le Bourget Airport - Salzburg Airport,LFPB,LOWS,48.964668,2.440194,47.809525,12.993668,86.0,457.0,output\F-HGRI\2021-07-02\leg_1\F-HGRI_baro_2021-07-02_leg_1.csv
Valljet,F-HGRI,399A28,2021-06-30,2021-06-30 07:51:15.703000+00:00,2021-06-30 09:11:57.803000+00:00,Hamburg Airport,Paris-Le Bourget Airport,1h21min,80.7,613.3,1.6,739.0,DE,FR,Hamburg Airport - Paris-Le Bourget Airport,EDDH,LFPB,53.634416,9.992469,48.965149,2.446993,79.0,54.0,output\F-HGRI\2021-06-30\leg_1\F-HGRI_baro_2021-06-30_leg_1.csv
Valljet,F-HGRI,399A28,2021-06-29,2021-06-29 12:40:49.271000+00:00,2021-06-29 14:10:11.372000+00:00,Copenhagen Roskilde Airport,Oberpfaffenhofen Airport,1h29min,89.37,679.2,1.7,836.0,DK,DE,Copenhagen Roskilde Airport - Oberpfaffenhofen Airport,EKRK,EDMO,55.583279,12.128992,48.091507,11.296898,69.0,656.0,output\F-HGRI\2021-06-29\leg_4\F-HGRI_baro_2021-06-29_leg_4.csv
Valljet,F-HGRI,399A28,2021-06-29,2021-06-29 06:22:19.672000+00:00,2021-06-29 07:27:40.972000+00:00,Amsterdam Airport Schiphol,Copenhagen Roskilde Airport,1h05min,65.35,496.7,1.3,604.0,NL,DK,Amsterdam Airport Schiphol - Copenhagen Roskilde Airport,EHAM,EKRK,52.306824,4.792633,55.587296,12.133234,15.0,50.0,output\F-HGRI\2021-06-29\leg_2\F-HGRI_baro_2021-06-29_leg_2.csv
